,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,VAS,Month_Subscribed,Rental
1715,ba4e4da11ab5a8c8b03cd9b6e884f00c,4b9af272beef497a56eb5f960281c3c3,3f4ea2e83a14eb06ece78fcb6f7d96de,BB EXTRA GB,2017-11,750.0
1716,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2017-04,1500.0
1717,7ddaf7361bc16dd62183767f044d0d96,50fd812f3a1633eb98074d45ff427d1b,c21217b5b92ed6591320214f88ceb7e9,BB EXTRA GB,2013-04,1500.0
1718,64c4801b8e54f160cb55485ea4749b53,26fa4a17cd478fcf33c1abb76c473b4b,ffaa60899d991e95b0a42a4a780d0678,BB EXTRA GB,2019-10,850.0
1719,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2019-02,14150.0
1720,c602c0e381106c6e97e96c49d9ad4d29,07f51c2fd256cda27d107f7c0a19019c,72f7b19a23f02ed3a79b566837aa8055,BB EXTRA GB,2020-04,425.0
1721,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2016-04,1500.0
1722,e27efc248ee2433fdeb99674f3c2d234,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,BB EXTRA GB,2017-08,250.0
1723,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2019-01,2100.0
1724,3e69e6befaf49e0940f32d654f8c8d81,bbdeb7cfbc921d08421ac0eea4e32741,a64b2029ef4b9d4368ba9e0906969b91,BB EXTRA GB,2019-09,1700.0
1725,9d64decbfe26e5f343c9d1e2ae2b9981,56627b488c93d1a8cb5e53950d9958b7,bc4e6d984b12bb8152ada76efcfc21cd,BB EXTRA GB,2018-11,250.0
1726,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-08,850.0
1727,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2020-05,850.0
1728,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2020-05,850.0
1729,d099557b3f78da46161b61bd8730983d,bd4d59633ffb8bd6fc82f3b4ada98fe9,400629940da7088a0dc2f1b24fc447c9,BB EXTRA GB,2020-05,850.0
1730,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2018-03,2000.0
1731,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2018-08,250.0
1732,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2019-05,5250.0
1733,d2e155cbe1938921c2fbf9e6114ce47f,e0acecc8cf10f8ad9cd58cf9522f3ade,454134c182ba17319f8e117565937855,BB EXTRA GB,2018-03,750.0
1734,12dbf30cc8c4b49054b4032401ccdece,14c0d047585a207b95283ef5a8e92183,e185a8eee2a063a1a3f6699874537344,BB EXTRA GB,2016-06,750.0
1735,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2018-08,750.0
1736,d930636daa1bb9682b64d2decb2345ef,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2019-05,3750.0
1737,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2013-01,6250.0
1738,13f19138256905524bcb7ece4c543881,4331912302921124842662df944ba046,ad0a2b08875279cb25d8afd74a681db7,BB EXTRA GB,2020-03,850.0
1739,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2016-06,3750.0
1740,ac777a886742340cf3638775898063bf,ead1690a52c3ce6f120c5135db86cb9e,f2c864b88c0fe5627354b0071214603f,BB EXTRA GB,2020-03,600.0
1741,d930636daa1bb9682b64d2decb2345ef,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2019-11,200.0
1742,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2019-11,1360.0
1743,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2020-03,2625.0
1744,916a1ebbc571dc3d9758c078a5069f44,e17407c2f6581dc7f32e9e3c30e6e64b,bfd6f9cc3ed23376dd9141e38f26cbe4,BB EXTRA GB,2016-05,1750.0
1745,10a958882f7efc2012cd6c0b30e59f6e,1c4c0f12a0352e8aaf58602ecf64e877,f3963ebadc3c9d3837a9d517e5a70897,BB EXTRA GB,2020-05,510.0
1746,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2020-05,1700.0
1747,b88ea5beb634a4347a0d2706aa2fffbb,9b6c35ed4126ec655e2652acd08776aa,dedffbdfe6e56b231a05bff6fd4f5638,BB EXTRA GB,2018-05,750.0
1748,69715bc1c9523565d6e5cd787b3d4c3e,3688ab6dda4e3f00fe2105312cfeac17,e3de84d2588d99c10f80c51199dbee1e,BB EXTRA GB,2020-07,850.0
1749,cf980d9ba21d8efa76099324e50ceb0d,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,BB EXTRA GB,2016-05,750.0
1750,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2020-07,925.0
1751,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2016-06,900.0
1752,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2016-08,1250.0
1753,8fa50cb991042dd546a96141ec138fe6,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,BB EXTRA GB,2019-07,725.0
1754,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2018-05,2500.0
1755,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2016-08,500.0
1756,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2018-05,27450.0
1757,4ac08acd56e1db15276283b8cf44ad4f,23b8dcc156cd6c00287efd88ae321631,70be88e56e49932e85f75b2f9d0a6567,BB EXTRA GB,2020-07,935.0
1758,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2017-09,750.0
1759,2eb3dfba6c77446975809b6a4fb87d37,b5d8f1814c6e9dea26e0c25482431643,6368032c2de8c4ee58beea5d64955a2b,BB EXTRA GB,2019-05,750.0
1760,3103106aa4c31019c019cf7989d85614,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,BB EXTRA GB,2018-05,6750.0
1761,24ae33640914429d6fa63e504ffc0a4a,33ca030adcf34844ba8dda8990ad74d9,9ceb1e1adcc13321d9d989bd61db0b5c,BB EXTRA GB,2018-08,750.0
1762,9414211324ee44a3ca810f897ee6de88,439a57bb967c988af3902e8454d634a1,6631d3f6509956982c6c7fe3d90bfee3,BB EXTRA GB,2017-06,250.0
1763,91f063c10f0861075441aa93222945e8,e34898c40389831d7772949ce1944877,6ab7857b87e2110f33c8657d7bfa5540,BB EXTRA GB,2018-05,1500.0
1764,9b206bac60bc055afd162d86edbb7837,070c11ae598c36e61aea606708d63841,19a631f28db618791c768aac2c0f106c,BB EXTRA GB,2018-11,250.0
1765,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2016-04,1000.0
1766,d190c1dcf8fc76a8143ca9c0446bebf1,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,BB EXTRA GB,2019-03,750.0
1767,5196054395d2525b20d8d82d2c9daa03,f22113b7cb278d2648499b63c027c4d1,44ba4a227276e4f6c4a31cad9c1006fa,BB EXTRA GB,2018-05,15000.0
1768,6e591863b5992b27fb404843582c6b31,8894fe0208a0251fb645b953cdec93fc,b33d4fd5c08c2e1f67eb103c2fd5a12d,BB EXTRA GB,2018-08,750.0
1769,a5ea86dc15a33e393a5731fd5e482afd,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,BB EXTRA GB,2016-03,2250.0
1770,48412214a1fb6ddb2b7d75b19a1f023a,64535f8ced5ad55b6d0de50e259d61aa,0aebfe0fc2cc19ecb7bd9bfc35852541,BB EXTRA GB,2019-07,425.0
1771,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2019-04,2100.0
1772,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2018-09,15250.0
1773,9bab394af0f213327f3b26885b43e77b,8110a026847f9653f264f8fb7ccda55e,8680986d02377c4ecad1b3d1e2e07ba4,BB EXTRA GB,2016-11,750.0
1774,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2018-10,19800.0
1775,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2018-06,5250.0
1776,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2017-07,750.0
1777,5a58fafdab80d6a8f0650a9fc7ad6981,616310216be0dc80b989f0b382566a10,aa6b7558926ac2d8ec83a9d582da3606,BB EXTRA GB,2018-05,750.0
1778,2c012a25da7a43e193207c85cdc3cfe2,40b35b6460711a310d9471fea26da10d,01ff15c4487255c4a6c3076a6793764e,BB EXTRA GB,2017-01,1250.0
1779,712bf9417ed3e940952b3bdc006e0f40,32471f4c24b1c46ee06b8f877a763567,0c1fadd1f36fa946ccc935be04dce2fe,BB EXTRA GB,2018-05,1500.0
1780,e51412433ce5494392866a956f2db496,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,BB EXTRA GB,2018-10,1500.0
1781,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2017-06,500.0
1782,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2017-01,1250.0
1783,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2017-09,750.0
1784,390c6045803d1ed237954529c0fe81a1,d54af3961d00eb3e721ce7cc7574e4b4,19a92b49f733c4ece2ff7278a565c139,BB EXTRA GB,2017-01,3750.0
1785,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2018-08,25650.0
1786,a9661a00630c53dbf22461fd2baeaca9,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,BB EXTRA GB,2016-05,750.0
1787,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2018-07,4750.0
1788,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2019-02,500.0
1789,d0f258b3f86587e51643bd2826b299bd,fc7024e855a03603472e20244eadba00,a6641cfc95c324c4ab126794faf52e38,BB EXTRA GB,2019-01,9000.0
1790,8fa50cb991042dd546a96141ec138fe6,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,BB EXTRA GB,2017-07,500.0
1791,12dbf30cc8c4b49054b4032401ccdece,14c0d047585a207b95283ef5a8e92183,e185a8eee2a063a1a3f6699874537344,BB EXTRA GB,2018-08,750.0
1792,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2016-11,250.0
1793,4d4543b0adead7d90996b7108ba5b9f5,b027d65390a0c725b9ce41e409f9797e,f915b183884f8197b358c9638584531c,BB EXTRA GB,2018-08,1050.0
1794,d5904488d8a68c479c4cba71d5ebd0b8,bc5cc066d49637aa1c7457d6a51d1995,01c0a8dc69788eab4941941651198f6d,BB EXTRA GB,2013-05,2500.0
1795,d1aa5a22471d41aacd739079ce305182,8015be5ee6b42e1f454eb754108acf14,4b1c1d0ce79c4be1cf1e6b57d331bdb9,BB EXTRA GB,2018-06,1750.0
1796,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2016-07,750.0
1797,8cf29ebd14dbb48831e3ac4a7235853e,199f718bc367b33b58b3256e448d66b2,02c408d381f08ff01137edbff7a8a76a,BB EXTRA GB,2018-10,750.0
1798,dd10166ec89e9ccf6ed04b5841495a99,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,BB EXTRA GB,2018-08,2250.0
1799,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2017-01,1500.0
1800,5a58fafdab80d6a8f0650a9fc7ad6981,616310216be0dc80b989f0b382566a10,aa6b7558926ac2d8ec83a9d582da3606,BB EXTRA GB,2019-02,750.0
1801,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2018-12,750.0
1802,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2016-11,750.0
1803,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2016-10,750.0
1804,6ab538cf24c36416b60d1876ac0f7554,d1de331efccb97becd19f12d17774a7a,c764c97759c84ad6ca2eea63c60b6491,BB EXTRA GB,2017-07,750.0
1805,3ce6fead610bb5ce0347510950c3e1fa,923659db0ab915e85c7c0c6aa499a0b9,760ec3b7ccf00772e69b861abc46316e,BB EXTRA GB,2018-08,2250.0
1806,02e1927126eb0391bc6fb78113ea5525,d284e1191d20b572d37e0d3eaff43e3b,61c79ead1ea5eb6b1b982738e065578d,BB EXTRA GB,2019-06,850.0
1807,2c012a25da7a43e193207c85cdc3cfe2,40b35b6460711a310d9471fea26da10d,01ff15c4487255c4a6c3076a6793764e,BB EXTRA GB,2017-03,500.0
1808,9bab394af0f213327f3b26885b43e77b,8110a026847f9653f264f8fb7ccda55e,8680986d02377c4ecad1b3d1e2e07ba4,BB EXTRA GB,2016-07,500.0
1809,ba4e4da11ab5a8c8b03cd9b6e884f00c,4b9af272beef497a56eb5f960281c3c3,3f4ea2e83a14eb06ece78fcb6f7d96de,BB EXTRA GB,2017-09,750.0
1810,e3f9dc2c115e3c393ca7b856fef540fe,365e4d4f6d27f2618dcc8b09eab41d92,cef4f6a129fc1cc2672eff28027bb4fc,BB EXTRA GB,2018-08,1500.0
1811,849884509eb379026b98c815c00f909a,e85fd21e8b6c3633b8bfe02df52072f2,536537d5fdf56a0d6be680ba8c34c314,BB EXTRA GB,2017-05,4500.0
1812,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2019-11,850.0
1813,79e9ec7ce32af426f395713124f0f6f9,df54f3cec9f5152d8e114e24368096fd,0fa9e00de3af1eb558f03b0cd097c4ca,BB EXTRA GB,2013-06,250.0
1814,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2017-10,1250.0
1815,a9661a00630c53dbf22461fd2baeaca9,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,BB EXTRA GB,2017-07,750.0
1816,ea0e08378e34095bc49bdd71429dddb8,819cb6072b7f743d7a35d187956afab4,722d7d98a2238ce4770a7857c6a852e9,BB EXTRA GB,2016-10,750.0
1817,6d6e2d267cbe224bcfc65944f2634792,c8b54b39bd3792cff8fa2019c253ec24,08751f943660b2161cd916e765a6253a,BB EXTRA GB,2019-12,425.0
1818,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2019-02,1500.0
1819,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2019-11,100.0
1820,d1aa5a22471d41aacd739079ce305182,8015be5ee6b42e1f454eb754108acf14,4b1c1d0ce79c4be1cf1e6b57d331bdb9,BB EXTRA GB,2018-08,250.0
1821,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2018-12,750.0
1822,2cbcbda3ebcac1d101ea1612bb75fb36,b053bbb012c17bbc54ea279c6d9fa034,ed7232befca03d406729c77389c0360f,BB EXTRA GB,2018-06,1500.0
1823,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2019-06,4650.0
1824,7e7edaa5288d425e52f61098f6b95b20,9c2f2da142c4ad4b8f24e3e3e2b93be6,04ff7dcf631c22221b26c4a3fb1e4590,BB EXTRA GB,2017-10,250.0
1825,849884509eb379026b98c815c00f909a,e85fd21e8b6c3633b8bfe02df52072f2,536537d5fdf56a0d6be680ba8c34c314,BB EXTRA GB,2017-03,750.0
1826,916a1ebbc571dc3d9758c078a5069f44,e17407c2f6581dc7f32e9e3c30e6e64b,bfd6f9cc3ed23376dd9141e38f26cbe4,BB EXTRA GB,2016-04,1250.0
1827,2f5a13ad5902f624aac769ed2bd1952f,a1f32720e125cbdd068d35f043d93fc4,f98110a7fc6fa8a8d713db88abae8cdd,BB EXTRA GB,2018-12,750.0
1828,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2018-06,250.0
1829,48412214a1fb6ddb2b7d75b19a1f023a,64535f8ced5ad55b6d0de50e259d61aa,0aebfe0fc2cc19ecb7bd9bfc35852541,BB EXTRA GB,2019-02,2000.0
1830,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2017-06,8150.0
1831,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2018-06,1000.0
1832,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2019-11,1050.0
1833,0a2483147e521ef703a1028245c9f9fe,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,BB EXTRA GB,2018-06,750.0
1834,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2018-06,750.0
1835,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2017-10,750.0
1836,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2017-04,2250.0
1837,4a475b16493e3774d09eaf35ff514b97,90a7ca76033cf7fc3c3cb906f45c401c,df87723b07904aa3d7d31f5db24a4ec5,BB EXTRA GB,2013-05,750.0
1838,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2017-08,3000.0
1839,6855c205e233785169e583bb50f9df0d,d0bd2c4614c24ce48b7fc09ff42eb002,b860f131ec0487bb52762524e4e8d38f,BB EXTRA GB,2016-04,250.0
1840,fbfeb5f9c94ceed16035be418aadb06c,5bacfb2cce2c7b3de15a2a6abed7ab81,aff590723ef5dfc5825c3f83baa8a72e,BB EXTRA GB,2019-12,425.0
1841,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2018-08,3650.0
1842,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2019-12,5650.0
1843,f20faf7a2ee246cbcd427f21d883cea4,39c732d59a382683b146228fd887f34d,8eedf5ccbccb29b1c3ebfc7e2a7d4221,BB EXTRA GB,2019-06,6000.0
1844,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2018-05,1250.0
1845,24e7a06e5772d4358a0a6f58b37ebaac,56d42c452d45cd049409581e0c576dd9,5eea1c6d1ca01bbcb69177e0df0aa1cf,BB EXTRA GB,2017-10,900.0
1846,10b12aa5e21fc0dc01c253044c94e3f0,6a1fd0b95a2dfc30d773843a67568ca8,51dd163f48595e189673a80ad2a4608a,BB EXTRA GB,2019-09,850.0
1847,d099557b3f78da46161b61bd8730983d,bd4d59633ffb8bd6fc82f3b4ada98fe9,400629940da7088a0dc2f1b24fc447c9,BB EXTRA GB,2019-07,100.0
1848,ddf2d8e131e1df2ab850a452316c2182,6042057db2700363a1edd1d3e552528d,59094ae88460873b79f28d0165ef67b9,BB EXTRA GB,2020-03,850.0
1849,c602c0e381106c6e97e96c49d9ad4d29,07f51c2fd256cda27d107f7c0a19019c,72f7b19a23f02ed3a79b566837aa8055,BB EXTRA GB,2020-05,850.0
1850,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2019-04,750.0
1851,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2020-04,1105.0
1852,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2020-04,2850.0
1853,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2018-11,3000.0
1854,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2020-05,625.0
1855,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2018-06,3000.0
1856,bc9c16ee7a7287c73295e562775e5588,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,BB EXTRA GB,2017-09,500.0
1857,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2018-12,3500.0
1858,541be7dd062746c12924c11410ce3a95,3e22148c54ddd8e19c3fdbf7c3dce200,75a384c0d769fc0744dd5b5faa8e6243,BB EXTRA GB,2019-06,500.0
1859,24e7a06e5772d4358a0a6f58b37ebaac,56d42c452d45cd049409581e0c576dd9,5eea1c6d1ca01bbcb69177e0df0aa1cf,BB EXTRA GB,2016-07,750.0
1860,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2016-04,750.0
1861,bc9c16ee7a7287c73295e562775e5588,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,BB EXTRA GB,2017-08,1750.0
1862,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2019-02,750.0
1863,916a1ebbc571dc3d9758c078a5069f44,e17407c2f6581dc7f32e9e3c30e6e64b,bfd6f9cc3ed23376dd9141e38f26cbe4,BB EXTRA GB,2018-01,750.0
1864,6ba9e7b1ceb7f353d89f2adb46ac5dfe,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,BB EXTRA GB,2018-08,21600.0
1865,dd10166ec89e9ccf6ed04b5841495a99,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,BB EXTRA GB,2019-06,2500.0
1866,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2018-07,4000.0
1867,3122dbdcf039ff8c7d6ce6791fa7cc71,ada450ad6b7d1d5d884ae44552c4ee42,8b80f7b7d3d684d22c387c8e3b1e5a6e,BB EXTRA GB,2018-10,750.0
1868,d099557b3f78da46161b61bd8730983d,bd4d59633ffb8bd6fc82f3b4ada98fe9,400629940da7088a0dc2f1b24fc447c9,BB EXTRA GB,2019-09,1275.0
1869,dae1f87bde16b28980f1cd66e81cb9e2,8a91df1e337940cbe19866dcca2f48ca,47123b8bd3e368564c85ce3bea42fe05,BB EXTRA GB,2017-06,750.0
1870,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2019-09,1445.0
1871,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2019-09,710.0
