,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,Peo_VAS_Package,Peo_VAS_Month_Subscribed,Peo_VAS_Rental,Peo_VAS_One_Time_Charge,VAS_Count
4306,74330db2fcf0d24ad4dd88117f3f3d16,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4307,74378236f19b0c7d6940dc3b9f528d70,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,['BB_PeoTVGO'],['2019-04'],[0],[0.0],1
4308,74388ad29dcd8a05764f4fd7bb31789a,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
4309,74395c9f7898dcf2759277e61a1dca76,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-07'],[0],[0.0],1
4310,743d7ea8cbe0fa45e8e25c2112eeb733,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4311,743febcf9e8d1582eaa677d888cfb8f1,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
4312,74460614f176730ca087c45297dc1046,a88cf429a820eb62f5859ad4369dd728,9ff074682225431ff063ec64e53fe6e2,['BB_PeoTVGO'],['2019-06'],[0],[0.0],1
4313,74464a599566a121ac4490f19f955799,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
4314,744913ed5fec5a6a7c402eb86e7213dd,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4315,74520fa8ea044553b1ee582d564d8970,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4316,7456f306978072782b67f8590896725f,92ad3098472fe39d7f275b51b8b143eb,0e0e0ab3df196ec98f8908e7f0794375,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4317,746546a398fab7fdb9b8d77ed6d51512,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4318,74689395d0f6e0a002bc00a96664bbc2,b5ca2763e687b2b5cf70f3282822c4d8,0640e283464d116b90e8bcaca89aef56,['BB_PeoTVGO'],['2020-05'],[0],[0.0],1
4319,746924407e337b632823012bffec0526,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2018-08', '2020-04']","[0, 249]","[0.0, 0.0]",2
4320,747301b3178b3f3a3e1180b2973b67c0,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2018-08', '2020-04']","[0, 249]","[0.0, 0.0]",2
4321,747310d0a99696c85b34787ff778dc30,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['BB_PeoTVGO'],['2020-07'],[0],[0.0],1
4322,7478ea6f5a76d42286209a3ced19e54d,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4323,747e33f394122019740c077aa64d122b,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4324,748af2161cc1fb62a8d5fea423c28f13,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,['E_SLT PeoTV Service'],['2018-02'],[899.0],[0.0],1
4325,748b5b7ef7a2039b5387d443db1621c0,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
4326,7492fa5958b717b4826af080a644654a,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4327,749bd09fe27f96d3dfb7e334a0c76993,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2018-12', '2020-08']","[0, 100]","[0.0, 0.0]",2
4328,749dd0c2742e457e58e81ee0d417721f,c0b9b69c2eec99a771c4fd592e2ac17c,baea864a9079e65379b91212d576b133,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4329,74aa26e1eb1ed76902607c83f97f7c87,95671f9600064798e6af7dfcef8f65a2,9d32f0910bcb70e0994f9618be5842bb,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4330,74b00e1c56f5089052c238811576c2d1,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4331,74b161b04238e434be8c9109ef3517f4,d1de331efccb97becd19f12d17774a7a,c764c97759c84ad6ca2eea63c60b6491,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4332,74c20db8393df96b1bcb62097ffa4737,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
4333,74cb7889db2681ba3b8a8b526eae3233,b8f949b12ac52d76bff8f091f2d4e5eb,c606048d6ed70477595ee6ceb026cd06,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4334,74ccdc29f4d9ee51fd5e800efa8c0b6a,353b8c459d6a4e9553842c85e92e3d1a,eb9216670bec98e1a4b05ed49a4a313e,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4335,74d66a96704b03e18331e874641f6bac,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4336,74dd30450502fd6c9b803d6476fe77d5,050fdbb3512b12800826659f16b55eb5,da84570c3ea736fbd4d93c30b3bddce4,['E_Video on Demand'],['2020-06'],[0],[0.0],1
4337,74e523612c2dec18844fe550c3df1d1a,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['BB_PeoTVGO'],['2020-03'],[0],[0.0],1
4338,74f234306aae8dc61cff35cb2fd7be4b,a708a800221fe9549be9ccbc5ee76337,7b25473c978a4efd214606b0008c858e,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4339,74fe2d32617e851ca956ae4bc52a89c1,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4340,74fea6142821c783c7653b73ffb2b01e,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2018-08', '2020-08']","[0, 100]","[0.0, 0.0]",2
4341,74ff5ef0e0d6e83e89fb6919ae1855bf,dba737b29330ff976f996c0ed532c3f0,27e43c7a199fec3543f4eb4ab4a310d0,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4342,750285c7ae9b7fa3b227d2b061ff0171,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['BB_PeoTVGO'],['2020-04'],[0],[0.0],1
4343,75078ee8374008a5aaae9927b677b17b,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-09'],[0],[0.0],1
4344,751c427fa21c49b654b4855a5e4c72a6,1d18f77c7b80c29612dac66935cf1f13,c060effe1c2637a954260d6b4b6e09d2,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4345,751fc9b843bf032b0b4678647449d371,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['BB_PeoTVGO'],['2019-06'],[0],[0.0],1
4346,75239841184b9a1c996a17499a8377aa,0c554a6d1ddf83e5626f3f4684f1ad81,075b086996c7e48d6fb7af1b488466da,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4347,7524b442f93917dceb75b2ac4c50c5d2,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['BB_PeoTVGO'],['2020-08'],[0],[0.0],1
4348,7528c525969b1214ecfa71a6b6e38a71,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['BB_PeoTVGO'],['2020-02'],[0],[0.0],1
4349,7534a713f66cb8709275fe0887fe53f0,47ba911c348fd6ca83e52d7b00649653,03e36e785e95566111c866fe6e045260,['BB_PeoTVGO'],['2018-10'],[0],[0.0],1
4350,7537844b31ad045417ee8b5880f5762c,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4351,753c7c3d76051511993f9abe77d81f7a,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-09'],[0],[0.0],1
4352,7542d35a4ebc92068639bcdfd982bb61,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4353,754372f94225a86c3e7e19022bf5cd89,a88cf429a820eb62f5859ad4369dd728,9ff074682225431ff063ec64e53fe6e2,['E_SLT PeoTV Service'],['2019-04'],[0],[0.0],1
4354,7544f0c1441c3eb2d43cb8c56c889fa9,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4355,7549758d19eace39bd93a185545f5881,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
4356,755e2028613bcccb160b836abfdf555c,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4357,7564c5df1d146de78069afd33f5557bb,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4358,756713cd6855692608c4a284a6665f02,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,"['E_SLT PeoTV Service', 'PEO TV GO_OTT_A-la carte channels']","['2018-08', '2020-08']","[1499.0, 100]","[0.0, 0.0]",2
4359,756a4986c5f370e1cd05e074519734c7,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4360,756f719aa36b906dd28e0e52a7c43e33,537705a5022ad3ebdf57eba23f9df377,8b01d03cdc1f092a38d664e2c75b5795,['E_SLT PeoTV Service'],['2018-11'],[899.0],[0.0],1
4361,757a0ca7ca82cc69f74aab451428f5bd,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['BB_PeoTVGO'],['2019-02'],[0],[0.0],1
4362,757b32f094beb2ec28c9d43e3a9a6b9a,be57dd52a72846ff4d4a505373698f0b,fc829c8528ba9a1dae9c41e7a3a57b39,"['E_SLT PeoTV Service', 'PEO TV GO_OTT_A-la carte channels']","['2018-08', '2020-08']","[690.0, 100]","[0.0, 0.0]",2
4363,757f2f95dd300a6153d3044ed8e58966,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['E_SLT PeoTV Service'],['2018-08'],[690.0],[0.0],1
4364,758c64497cacbb6deb7204e19d391244,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4365,75932fb4b1e3db1cd77cbcdd61fbdf5e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4366,759a50f513fd5f9c5f7c0c316be22640,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4367,75a0f58ced87ecc5fd91b3b8b340e7d4,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2019-06'],[899.0],[0.0],1
4368,75aa091744fb8c9aeb76ca290392ad4d,e8833c210578c4594ecd9d8bca53d582,4adfe772ac16bd6d15ff31bdd2b961e3,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4369,75ae76b0b300207182269020f3ac96d7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
4370,75b24f8390e68590cd1ed5022d37751a,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4371,75b351fadef901168e1a5cab7a889a1c,9c5aa7a425117d6d154d6c2cce2f6d7a,361dd3420c70a08ba5d4750186a17314,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4372,75c263fc53a1d708be91e800f2395bfb,6e8b31106134ab663c0ed4d72fc6d87c,884cc2b0457d38d67acdc22e2f7c2f36,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4373,75c5b77148f55dddf2d8477ee23ef821,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4374,75cd703a166be1fed9a194bb09692c95,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4375,75d207e95f3937fc318df39a110341bb,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4376,75d964d0d2d21d44778be4a78dcf91f5,46cadcce5c7e44bc3a9127081046e555,497c27aa122e0e3aa53620bc46b11fa3,['E_SLT PeoTV Service'],['2019-04'],[899.0],[0.0],1
4377,75daf3040f23cd11229c9e5b0150848b,a3baf6c574dec49583fe053efe793318,519f40a6c2f5b060abca185ec6cd7a71,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4378,75e83dcf7fc4f35de3ef32fee1f639fb,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4379,75e9b38425dd0df387089237453e187c,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4380,75ec8b316dfaf0925432f96e1f0ac6e0,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4381,75ef9892032cffd778db350b79d15fe4,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4382,75efdcdb3f10e7b8d79f781a60abf706,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-08'],[1099.0],[0.0],1
4383,75f583a0408a78d2d91099249ed98ce0,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4384,75fc93346975a071b34fca3f08c61373,5e60e5da9351ad15164d1dd71a78c1da,048985e506be0f00028c8b162aeec8ef,['E_SLT PeoTV Service'],['2018-08'],[690.0],[0.0],1
4385,7608f5d1cbad5ca9522268838f1eb24a,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4386,760b314f3575beec322591ca5cbaafc2,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2018-12', '2020-04']","[0, 249]","[0.0, 0.0]",2
4387,760d3f065844ea93caba4861b87d093d,9d5311c379eff7df6239a6e74227138d,178b7b691f358eb22a686299a2cf44df,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4388,76192261aee3c124ed53aa20a46c9898,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2019-01'],[0],[0.0],1
4389,761c0fd59257d642e314e7268e384c6c,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4390,7622551b43fa1a12f9440f9d328ef759,3e856543f0890a9c98d4ea038b487dce,e4e0037b730748009d8f5880d210e3a9,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
4391,76297bf659c8e39f4f332a51df01fedf,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4392,7629abb4212fb42251dc01607ed7a0f7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4393,762cb2492576dfe006c33ff15dfa49ab,e52e74e1033f003ee118ef40eb4f7229,0803c0dafc2a217f022cde04e036c824,['E_SLT PeoTV Service'],['2019-07'],[500.0],[0.0],1
4394,76343a89f0ecbec8b74b5dd017acbd8b,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4395,76346dc12d94874da111a5a651b4520d,e641c97201b0cf58e279c6d3bd19edd7,b3015b783a0d8ebe02bc83c2030dfed3,['E_SLT PeoTV Service'],['2018-08'],[690.0],[0.0],1
4396,7637003d97bce026581e826a9f04f076,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-08'],[1099.0],[0.0],1
4397,7637c98a62b4f0fd6f01cc76a255c93a,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2019-05'],[0],[0.0],1
4398,763bb1a7fe930da01db84f6791afc43e,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4399,764772e012091fc1a2ff864ae8c7ec64,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4400,764ced5eb9945510c26a25c43221f603,ca9236df85255ab0a727a7fbe8406b2b,39c69aa8d2cc18eacd7f906501b24c8a,['E_SLT PeoTV Service'],['2018-08'],[1099.0],[0.0],1
4401,76543c2b3ca5288e93b6ebabe2fa7425,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2019-10', '2020-08']","[0, 100]","[0.0, 0.0]",2
4402,76550f3789c7aedc06fbf8580b753eb1,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4403,7656cf707af47d49fc5daeb45ee70e74,fbb06fc0b3f059d33debc5ef33756ae1,a9d26f013cba01947ce4f0d3fbedfba2,['E_SLT PeoTV Service'],['2018-08'],[1099.0],[0.0],1
4404,765df104b1249a745e11125b099aac1f,40b83b2408241641beda57ccda54ea1f,f4db10747e5d783924aab0738adc31a9,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4405,765fd64150f737ab57bf35591bbcb62e,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4406,7669392a66e6d3b461971fdba36440f3,e9c0a89cf39bd6b453110d2f97f8db4c,29d1b707a58d5602df1117281b723e1f,['E_SLT PeoTV Service'],['2018-08'],[690.0],[0.0],1
4407,766b2ffbcbf426704100cb264c5ce4f0,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4408,767014c5fe2044aca2167310ad5ffe3b,c0449d98e730302fb8cc11b77f75b69f,a0c4862c92b1dd97a68b7933faff8e10,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4409,7679fd1025f7deff23d02d66e7ecab2c,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4410,768a61a270c3136610ef297c8642f094,226bcbf5205f654ced1b49cb2b5a6aa2,ecf79f1b37dcb94faf4c6fee57a77b66,['BB_PeoTVGO'],['2019-09'],[0],[0.0],1
4411,768ef5f836b8766aeba761027d8f754e,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4412,76924143d75d8c7f403eed257735f067,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['BB_PeoTVGO'],['2017-11'],[0],[0.0],1
4413,769f82f18d6eeb57950ae915ffccc78a,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2018-08'],[0],[0.0],1
4414,76ac77e1eac9ee03ad596e2d14aea79a,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4415,76ae3734461fa91c11193fa202b4bb0d,f91073db9132fee6b2b78a71c323a01f,f65f17ba7b286fdabff613f52e62ae36,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4416,76b47aa25336bf1063576805c26eec99,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4417,76c56823710d9dfbb5991ed40888c74c,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4418,76caf03e199c354b3b4dacc2257222d6,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4419,76d6e7dcffddda6ea5fa458018ff6d12,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2018-02'],[0],[0.0],1
4420,76d9e23276dc823ed7024a6adcc4d8f0,9f4c971e7ebfca008caa8c6559f75230,3335de6f1726f7180266e00afa764b33,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
4421,76e1074cc550531b0ffacb4539f4c241,23353359b6d09e32771c926f0b706c22,cc892764dd115c206f24de9c5a450009,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4422,76e54ee0d900bf7c4b71addef1eb8522,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4423,76f0f232dc066a78d4f1b6ad03bc7865,de52702a328d6e2af94e787741be8d7d,3effc5b67e1443fb75b089a8ada83246,['E_SLT PeoTV Service'],['2019-01'],[899.0],[0.0],1
4424,76f89bfcdbaef94bd9d65d2133f00f4f,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4425,76fe82c2760eec56ede5259c7049e50a,95c4c5fa10ba01f265ff94dc73ccd329,f5cc00e1c0ee6374f0ffc703455d8788,['BB_PeoTVGO'],['2018-08'],[0],[0.0],1
4426,7700f41fa65f64e15d18975422878b95,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
4427,7716ffcd7692c1c0d4f3f40be2eaf152,423494405b0c524ee3afff2181f23e73,fa3af248b7d80ed1eb6d7e5f09f97e45,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4428,772750ca6b140dd99ee8bbaa996a87a5,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4429,7729a2b4ac1f08bb5507c8226b7f408a,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,['BB_PeoTVGO'],['2018-07'],[0],[0.0],1
4430,773ecc37e5d367aa44e967f1a552639b,2410650dfda5812a8a781bffc2ae56cd,0195018bf4596e91b858f60fa902967a,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4431,774056074242ff5b89cd678a36de5a72,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['BB_PeoTVGO'],['2019-04'],[0],[0.0],1
4432,77468a86d8850d20c3ae585da4712da1,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2020-07'],[0],[0.0],1
4433,77470fe2a613c87d46d66362f1cab60c,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
4434,7756e362c167db41164a2d62064f80e8,ee1e478dbdf177dc618699cea55e93ee,f1dc48be8efb5bbf45c3f981f31ec639,['E_SLT PeoTV Service'],['2018-08'],[899.0],[0.0],1
4435,77645ede985828e26b2bf39d14cc893f,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,['BB_PeoTVGO'],['2019-09'],[0],[0.0],1
4436,77668d37f3510a872c5e5482e6139ff0,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,['BB_PeoTVGO'],['2019-06'],[0],[0.0],1
4437,7769892263f2fedd1a5f640b55e777b1,ca9236df85255ab0a727a7fbe8406b2b,39c69aa8d2cc18eacd7f906501b24c8a,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
4438,776b2f91f69e1fe6f547e03561b5c3d5,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
