,ACCOUNT_NUM.hash,Phone_Number.hash,Phone_No_Count,PRODUCT_NAME,Product_Count
189,7176a9583c08811399dda24fa5dfc7e7,['174aef8363559c685ec9484e738afcb0'],1,['V_Basic Phone Installment'],1
190,718fa83942ab8a7c01de5c7219689da2,['0e8e7ff8ff82dacbcbf738f5b2b9ce7f'],1,"['V_Call Transfer Three way', 'V_Call holding', 'AB_Megaline', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_IDD', 'V_SLT CLI', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer', 'AB_Megaline Startup']",13
191,719f2691cdcfa7bf910e12d8ed681430,['27b7f28da49f510b171e0a65fc2e76ce'],1,['AB_Megaline Startup'],1
192,7217b86f207517a6376ba22c8d6ead47,['decaa44fdc041c063345d60aac187aa4'],1,"['V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
193,724bbbcc09bc1b4d4dc54f48a3063478,['2728b95cea80b75e4e540e52d5f0f736'],1,"['V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding']",8
194,72711c9e812512d7832d9b850f6026de,['ae94fbc38bc768df1efaae49b6fb256f'],1,"['V_IDD', 'V_Absentee service', 'V_Call Waiting', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Double VAS Bundle', 'V_Call back on busy', 'V_Caller Line Identification', 'V_Short Message Service', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Call park', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory']",16
195,729e0a0a75015a8908d0989386f4454e,"['009f305bf85a71012c0e343233e611ba', 'f33da5965261ebe2cedd32aabf3e917e', 'dd95abce9d8097e123dda36b8cff245a', 'acd82906e0adb2aacfca360304f36a44', '877bf134f2a0c84e1552eaf9e216ffc1', '2f0e30413f87eae8c9e52f8806c25811', '40cacd54f90858c1b7fac3a8770c0e55', '14d95266bf271c1e659e766f8953ab26', '9752e8fde1a3969e830c928f33e20cd4', 'cdb169621c944590077e5203d8335ca1', '7b9367da168ff3bce8c3ab07bcc69081', '38ccafcf5870fa6c61f46fc81e565849', 'bcd5d6cbc86680597749c0d41a10f5a7', '82005d51f808617b4c41c9de08233343', '1c32fc112531cca2f2a5b13a28f79815', '88edc998fcd20c32fc1e78a3db30110e', 'b36a0857b23d1369fadd24c5893aa129', 'bb8db849e93fd2cb87c263b3298760e2', '268ced4cc2338ee9ae5deadef2dbbd27']",19,"['V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Absentee service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_DQ Contact Details', 'V_SLT Voice Service', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_IDD', 'V_Call Forwarding - Immediate', 'AB_Megaline', 'E_SLT PeoTV Service', 'V_Hotline Service', 'V_Hotline-Time Delayed', 'E_TSTV', 'E_Video on Demand']",20
196,73be49dc0b94ec282b0c13e9bb71c83f,['133189b4fa62edf1a91c5be4cd36584d'],1,"['V_Call Transfer Three way', 'V_Outgoing Call Memory', 'V_Call holding', 'V_Anonymous call barring', 'V_Call Forwarding Offline', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Call park', 'V_Call back on busy', 'V_Incoming Call Transfer', 'V_CLI presentation in call waiting']",11
197,73f9aeff86dd84763541b2169d106a3c,['b2075cd1fd9797d24b4bd8e717c02949'],1,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
198,740f826ba978b736a3309c478af79437,['de966e77273d85e8e62553513b0da49c'],1,"['V_Call Forwarding by time', 'V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call park', 'V_Anonymous call barring', 'V_CLI presentation in call waiting', 'V_Call back on busy', 'V_Incoming Call Memory', 'V_Call Transfer Three way']",11
199,74f4085f083da6e2fb68a1fa67d3846a,['e513ea561737d58fe19c475b14959929'],1,"['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",3
200,7583ed8b58f2a48e5ffc63839fb005e5,['0d4860557d1bd99dac04acfa0e42daad'],1,"['E_Video on Demand', 'E_TSTV']",2
201,75ff3a8340bc095f7dec5163742e5365,['ef9a2342286438b8ac71f044c8c1cc7d'],1,"['V_Hotline Service', 'V_Absentee service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline-Time Delayed']",9
202,768b1c6a39c85a4a322fce53e4eee3d2,['286ae14a02441135faa18da8b6ceaf19'],1,"['V_DQ Contact Details', 'V_IDD', 'V_Call back on busy', 'V_Incoming Call Transfer', 'V_Call Forwarding by time', 'V_Call park', 'V_Incoming Call Memory', 'V_Anonymous call barring', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding Offline', 'V_Call holding', 'V_Outgoing Call Memory', 'E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation', 'V_SLT CLI', 'AB_Megaline', 'V_Double VAS Bundle', 'AB_Citylink Loyalty Rewards']",20
203,76f51c366069c47cb15d13324f59e5a4,['6923283435fabd547f60ebe2e109a3e1'],1,"['E_TSTV', 'E_Video on Demand']",2
204,776c012924bea6417295733dc228a472,['c57e3fcd20f7308222db80e342a0fff1'],1,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
205,78737a32cb0da26ab8ba4b17bfd890e3,['aa82191ebdf5983a132c61e9150087d0'],1,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",3
206,78c4087043a3a66683e2d4fe45bdc910,['a0dbc62d46691cc5bcbb1fba05af06e7'],1,"['E_Video on Demand', 'E_TSTV']",2
207,795049de5385a6e45d0d2138794957b8,['1db48c5967e71845100f999b1635d404'],1,"['V_Hotline Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate']",11
208,79d34b9b77474acf6081997fe4ed388d,['dafe87a4d64710503135ad62549c71ce'],1,"['V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting']",8
209,7a80615fb26922948d633269d57a5e8a,['86aa55e474289211f4b1ae1dac8392bd'],1,"['E_SLT PeoTV Service', 'E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",4
210,7aa8c0a144b14c0d37d9b50e420c4773,['6d219e6c2e086d6959f4d90cad121009'],1,"['V_Selective call acceptance', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Call forwarding selective', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Outgoing Call Memory', 'V_Selective call waiting', 'V_Caller name sending', 'V_Call Forwarding by time', 'V_Call back on busy', 'V_Incoming Call Memory', 'V_Call Forwarding Offline', 'V_Call holding', 'V_Do not disturb service', 'V_Selective call rejection', 'V_CLI presentation in call waiting', 'V_Call park', 'V_Secretary service', 'V_Password call barring (secret code)', 'V_Caller name identificationPresentation', 'V_Complete call on no response']",28
211,7addc78ef1ae96b05901c413579cfd4d,['c97585881914d8d87deb16be904e7c06'],1,"['V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
212,7b02996f8fd2ce388417eb6ac225235e,['91ab83caaebbc937ca30f5306e80dbad'],1,['AB_Service Vacation'],1
213,7b704731ffb7eb1097c51b5987299dd9,['5a24a63f14fdd0d8c01d3a08efd1279a'],1,['E_Video on Demand'],1
214,7d20a217b0f2d6ce3f57178e297e5997,['9f24b41d34b6d7d6274889240ffa6908'],1,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
215,7d5c2e0e04f42483da19c2d9e9c7746e,['423c5f87faa08e85e2bb898e212b2657'],1,"['V_Hotline Service', 'V_Call Forwarding', 'V_Call Forwarding Offline']",3
216,7d8186ef45fbbdb8a12e98af8a4fb7c5,['3915d7f877608ede0b0547eaf7d72914'],1,"['V_Call Waiting', 'V_Call Forwarding', 'V_Hotline Service', 'V_Abbreviated Dialing', 'V_Cordeless Phone - Installment', 'V_Call Barring - Outgoing', 'V_Absentee service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'V_Call Forwarding-No Answer']",12
217,7e7a99a5150f96f9e6a70420621284d6,['522ce0c2c975ea0d19923fc4a4ec4880'],1,['V_Installment'],1
218,7f864d285c132190ece3e5c9189f21c3,['c3db6a32b42743fc2e0284f8e6c7515e'],1,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",7
219,807d31acaf006c29bccc040a36335777,['358ea4ede4eae3f893ef1c76195a8283'],1,['V_Installment'],1
220,813af507d5b794147b2a65bb7495d023,['85812be38c659bde40b930639107ed65'],1,"['V_Call back on busy', 'V_Call Forwarding Offline', 'V_Incoming Call Memory', 'V_Call park', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_CLI presentation in call waiting']",18
221,81af8a1e1e208835d91b35287a231b95,['2d5aecc7b729e0a06fe42fc60364a02f'],1,"['V_Voice Startup Fee', 'V_Hotline Service', 'AB_Megaline Startup', 'V_IDD', 'V_Call Forwarding', 'AB_Megaline', 'V_Double VAS Bundle', 'V_DQ Contact Details', 'AB_Relocation']",9
222,81b794726ed4bcf61fd0f0e058242058,['f676a68c466387d834fece11b5891c86'],1,"['E_TSTV', 'E_Video on Demand']",2
223,826604f55792074aee2537040d82ff5e,['675c1cffe46e43af5d9c7be2d6e27dd2'],1,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",3
224,82c27b411551b940526e04155082108e,['9b7f65bbb2c61cec570d41fccf6895ce'],1,['V_Installment'],1
225,836d8d893b765caea3f6763e947091c2,['f987efdcbfcdc0f3f78d4ee6ed37b88a'],1,"['V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-No Answer']",8
226,85bcf592f274f3664faad25ed1c75381,['efd5ee8486b9ac647061477a2cb7802e'],1,"['AB_Relocation', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_IDD', 'V_Single VAS Bundle', 'AB_Megaline', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding']",14
227,85dbec81b7254ebefd7fb8ddd8ed6c98,['a4de4c5223bf72181fbdee2e65d73138'],1,"['AB_Megaline', 'V_IDD', 'V_DQ Contact Details']",3
228,87ebb0f06e92b5787a734028a9b902b6,['0fb81a6ae000d344d6ef25795a0cf67e'],1,"['V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Incoming Call Memory', 'V_CLI presentation in call waiting', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",16
229,87f575e03fb0adef0f7bce5ca81568bc,['64879716f309303245754526212d990e'],1,['V_IDD'],1
230,885bc2d0556727f8b6ee192af12dbbf7,['b59307cbc7905fbcc3cd1f8fa02aeb4d'],1,"['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']",3
231,8894fe0208a0251fb645b953cdec93fc,['71b026d1414f371094ad071d02468f1b'],1,"['V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_SLT Voice Service', 'AB_Megaline Startup', 'AB_Copper Access Bearer', 'AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'V_Double VAS Bundle', 'V_SLT CLI', 'V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory']",19
232,889741c46da6eba550795f3833b36dd9,['923b8b0fdb0af84e50f1ba089c78c38d'],1,['V_Installment'],1
233,89097b4dd324551028fd93fa296320c0,['86a8fd48b378f5e46bd5dfbd4da87be7'],1,['V_Cordeless Phone - Installment'],1
234,895a491a6f5a60d057b537bc41ce9e27,['3dfa13b8dfa415d584b467a463c68b7f'],1,"['M_Activation Charge', 'AB_Megaline', 'V_DQ Contact Details', 'E_Video on Demand', 'E_TSTV', 'E_PeoTV_Package Transfer']",6
235,8994e58d85f982d1f0b5c6893d67ca99,['566d147a89f49d0856ca77ea5fdcd4f3'],1,"['V_Call Forwarding Offline', 'V_Call Forwarding by time', 'V_Call holding', 'AB_Megaline', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD', 'V_Single VAS Bundle', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Call Transfer Three way']",12
236,8b50eb0e7a3a77ad893ae125e9ab99d6,['dd07de1f72aeafe64821ab8827b812a7'],1,"['E_Video on Demand', 'E_TSTV']",2
237,8ce4fe811face4a69aaed5826e59cba8,['01cdd813d9a8bea5d70455a917c91e63'],1,"['V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding']",8
238,8cfdf59322143cd5f64912932303207a,['5fcdfbfb799f201d8ee31311d5279287'],1,"['V_SLT CLI', 'V_IDD', 'V_DQ Contact Details']",3
239,8d0762dd1e3f336c32fb29c9e07bf540,['43ff0446fc119e26a3d70761cd10c671'],1,['AB_Service Vacation'],1
240,8d2cef2414b406aa05af7026f03094c6,['adc4b28394ff56a5057177750ebda206'],1,['V_IDD'],1
241,8f0342714f3aa3ce92e7ec3c4d3279af,['cc05ead059cb463f5006dcc2accf9094'],1,['AB_Service Vacation'],1
242,8fbd2ad4c707a81a91f36166a4e0d4b0,['2d664cd5ed1a0574e0d9f7b2f0cb6eb2'],1,"['M_Activation Charge', 'AB_Copper Access Bearer', 'AB_Megaline', 'V_DQ Contact Details', 'V_IDD', 'E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",8
243,8fc4ea8a83e3738896558b0603e35523,['57d0a886958937a1f800ab7979f029b4'],1,['AB_Service Vacation'],1
244,900aeddd2f528976313058ff862299c1,['e09f2909d38c15dcde926e1d29458c53'],1,"['V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Incoming Call Transfer', 'V_Outgoing Call Memory']",7
245,905e907d823a63d5f2020e091191e11e,['63badfb1244e9ce7b4c32859e849b7b2'],1,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
246,90a88bb1cdd748cdaaded327685dabf8,['c028faa94551392bb5820d9355b986a5'],1,['AB_Service Vacation'],1
247,914f4caf98e36d45627e90a284ed1eff,['22cc771a7d6bca13485e3d12ffe31c30'],1,"['E_TSTV', 'E_Video on Demand']",2
248,92563db780f368512dc2eb7aeb2b3787,['94a1c9b2906c38afde68228a11915a8d'],1,"['E_SLT PeoTV Service', 'E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",4
249,92aff27247977dc8de8ef2da78915442,['e9fdadb84be3733650fdf7f68aa0f151'],1,['V_Basic Phone Installment'],1
250,93255ea78f65df684ace26d7d7884d80,['ede1448200e175674b6979edac0c48e8'],1,"['V_Incoming Call Transfer', 'V_Call holding', 'V_Call Transfer Three way', 'AB_Copper Access Bearer', 'AB_Megaline', 'AB_Megaline Startup', 'V_SLT CLI', 'V_SLT Voice Service', 'V_IDD', 'V_Double VAS Bundle', 'V_DQ Contact Details', 'V_Incoming Call Memory', 'V_CLI presentation in call waiting', 'V_Call back on busy', 'V_Anonymous call barring', 'V_Call Forwarding Offline', 'V_Call Forwarding by time', 'V_Call park', 'V_Outgoing Call Memory']",19
251,93c54997547ad2ee368728bc72ab5c98,['d2c95d37fde65a7121d10d89b29b7d00'],1,"['V_Call Forwarding Offline', 'V_Call back on busy', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Anonymous call barring', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_CLI presentation in call waiting', 'V_Call park', 'V_Call holding', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",18
252,9464150dc454b6baad86077728be91f6,['668a0f467fc9658db0cb98866522a2e3'],1,"['V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding-No Answer', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy']",8
253,9484a288af8e095b1a78cc82e38b64da,['7d32062e46268a67e998c2b730e5482d'],1,['AB_Service Vacation'],1
254,94eb18bb5ef4713a24bad3a5f24ba939,['af716455260eebb07cedb71762e8a4aa'],1,"['V_DQ Contact Details', 'V_IDD', 'AB_Megaline', 'AB_Megaline Startup', 'V_SLT CLI']",5
255,94fece20c5feaae5027e5039d26fc5d9,['a9dc95e5be4143b26a527554d84ab959'],1,"['V_Incoming Call Memory', 'V_Call Transfer Three way', 'V_CLI presentation in call waiting', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call park', 'V_Call back on busy', 'V_Call Forwarding Offline']",11
256,962a2cbf43d21d291073b50e2488da15,['41e38597f8db9f8ba68a63b012949dde'],1,"['AB_Megaline', 'E_TSTV', 'V_DQ Contact Details', 'V_IDD', 'E_Video on Demand']",5
257,9674bda79aa3b2ee891cb4c9def94bcb,['c94b7fdc3803b94fd02ad40b50ad18f1'],1,"['V_Call Forwarding', 'V_Hotline Service']",2
258,97e071d64029edb8350934d76c91a9af,['585db767189801fc71b03537fc004968'],1,"['E_Video on Demand', 'E_TSTV']",2
259,9a8ac6d5196ad4859c90c868f750943a,['ecfd50fcb51f1273bd28728ac360c1a9'],1,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'AB_Relocation']",9
260,9af4fa40df83f2014cbb55179d2d3f1e,['93ccbb21b5813c61d681c1c64963b241'],1,"['E_Video on Demand', 'E_SLT PeoTV Service', 'E_TSTV', 'E_PeoTV Initiation']",4
261,9b7685e7536b1c41f5e1a7993cde2c5e,['ccc74fadb3c059b890959ae94278076f'],1,"['V_Hotline Service', 'V_Call Forwarding']",2
262,9c782060379a17bd3032febf45e09979,['a29cc9a024962eb387717bd5563f8017'],1,['V_Installment'],1
263,9c802b6b329dc1e3ba6e6c655a21e65d,['ef74b1171331411a4d2e9fada9158215'],1,"['E_Referral offer Discount', 'AB_Referral offer Discount', 'V_Referral offer Discount']",3
264,9de673a9054f96903734db967cf02c50,['5576c5aff0b010796d0b8956cae98652'],1,"['V_Incoming Call Memory', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call Forwarding by time', 'V_Outgoing Call Memory']",7
265,9eab2b32547a9e2edd911cef2df84deb,['e2fa76b39e73a40b1f3f25481e841798'],1,"['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']",3
266,9f2c1243a9d9f38fef7956939dab1f15,['1a8c9f463b803278171c9e0fdeb30ba3'],1,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
267,9f627353234fc1201402b4f94d5bcd70,['b72d2c6567139854d885667309fac82e'],1,"['V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'AB_Citylink Loyalty Rewards', 'V_Single VAS Bundle', 'V_SLT CLI', 'AB_Megaline', 'V_DQ Contact Details', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Call holding', 'V_Incoming Call Memory']",11
268,a05dd4af2dc934d53c02646dfcd90007,['dde2f0e726825c5f72223f512e14a3c4'],1,"['AB_Relocation', 'AB_Citylink Loyalty Rewards', 'AB_Megaline', 'V_Single VAS Bundle', 'V_IDD', 'V_DQ Contact Details', 'V_Call Forwarding', 'V_Hotline Service', 'E_Video on Demand', 'E_TSTV']",10
269,a16e265b659ee82dbded359eb1630985,['18a02e6eed633623ac7cde115ab7c0de'],1,"['V_Call park', 'V_Call back on busy', 'V_Outgoing Call Memory', 'V_Call Forwarding Offline', 'V_Anonymous call barring', 'V_Call holding', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_CLI presentation in call waiting', 'V_Incoming Call Transfer', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",18
270,a1a17097950da3f5a53f41a4089a143c,['95de7c31269fa7eebb217959708c8b25'],1,"['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",3
271,a1f9309b10ae0a4a415814df59804e83,['2307fe8b34b46d699fe55942803cea04'],1,"['E_Referral offer Discount', 'AB_Referral offer Discount']",2
272,a28570d88b6072fbacb0d00988b18ac8,['154aa58fd560d93f6435caeaf7ba4db5'],1,['V_Basic Phone Installment'],1
273,a374216276df3cc38b522ff183ffeca1,['8ba2d8aa1f28349ed94c4d9df06ed25c'],1,"['V_IDD', 'V_Railway Registration', 'V_DQ Contact Details']",3
274,a38c9d9bf744892b7a984d7e298c0660,['cf5da8d41c7c3dd14e8a7e5197b30e45'],1,"['E_TSTV', 'V_Hotline Service', 'V_Call Forwarding', 'E_Video on Demand']",4
275,a3bdaf2151abfdee728d75364d3d27df,['828968af136b51b69db6dfe57ab1f1bf'],1,"['V_Cordeless Phone - Installment', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Hotline-Immediate', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']",12
276,a48400b39f02660c4fb865a9bf13d865,['df755a691e4a64dacdfd1b1714bf0f0a'],1,"['P_Megaline', 'P_SLT CLI', 'P_IDD', 'DQ_Contact Details', 'P_One-Time Detailed Bill', 'P_Removal of Int & Parallel Ext', 'AB_Copper Access Bearer', 'AB_Megaline', 'V_SLT Voice Service', 'V_IDD', 'AB_Parallel line Installation', 'V_DQ Contact Details', 'V_SLT CLI']",13
277,a4e4afaedb57f205bfeff624c39fe49d,"['b635fc31617ffc9c1e6b5015fb32e108', '13c77dac97ca769c63afb6b42c9aa182']",2,"['V_Single VAS Bundle', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Outgoing Call Memory', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'AB_Megaline', 'V_Call Waiting', 'V_Hotline Service', 'V_Absentee service', 'V_Call holding', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'AB_Megaline Startup', 'V_IDD', 'V_DQ Contact Details']",21
278,a4e550fe6deb6a382fd7fc4d30bda0c6,['4cd8fb3fb02a72f3639feeaf41d36829'],1,"['V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Waiting', 'V_Call Forwarding-Immediate']",8
279,a678cc6f09bdc5650a2157c996a46e29,['68757024c723b15f362f183a9050bbc2'],1,"['V_IDD', 'AB_Megaline', 'V_DQ Contact Details']",3
280,a767eaaf936b76bd6f571ad03f72fb27,['b41885c8f85e602ecf6132451a77b735'],1,['V_Installment'],1
281,a88cf429a820eb62f5859ad4369dd728,['b4ea13bfc04e89200ba503bc31c8c9aa'],1,"['V_Hotline-Time Delayed', 'V_Absentee service', 'V_Hotline Service', 'V_Hotline-Immediate', 'V_Call Transfer Three way', 'V_Call holding', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Call Forwarding by time', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Short Message Service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Waiting']",19
282,a94956dfae9d492bbf776908a4586e16,['7605b75ebea43f099283767f3eaaaae6'],1,"['AB_Megaline', 'V_DQ Contact Details', 'V_IDD']",3
283,aa2f3683147f4b6307d4ca7cb4e602cc,['f8199e87dc426a0d91c05da473a6a02d'],1,['V_Basic Phone Installment'],1
