,ACCOUNT_NUM.hash,VAS,Month_Subscribed,Rental
1965,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-08,
1966,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-08,
1967,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-08,
1968,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-09,
1969,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-12,
1970,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-12,
1971,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-12,
1972,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-12,
1973,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2018-12,
1974,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1975,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1976,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1977,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1978,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1979,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1980,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1981,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-02,
1982,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-05,
1983,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1984,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1985,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1986,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1987,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1988,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1989,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1990,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2019-10,
1991,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-01,
1992,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1993,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1994,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1995,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1996,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1997,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1998,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
1999,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2000,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2001,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2002,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2003,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2004,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2005,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2006,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2007,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2008,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2009,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2010,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2011,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2012,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2013,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2014,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2015,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-03,
2016,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2017,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2018,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2019,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2020,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2021,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2022,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2023,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2024,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2025,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2026,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2027,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2028,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2029,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2030,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2031,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2032,6b4bfa1e32f513071c6b138a86c3bac9,BB_Extra GB,2020-04,
2033,6bf0304d07d92ed2d0b1bf295c85e375,BB_Extra GB,2018-08,
2034,6c07445cedd467f6de8b48f91455f21f,BB_Extra GB,2018-12,
2035,6c1b1435a94926539c7213a9210f8153,BB_Extra GB,2018-11,
2036,6c4e0622eabb0cd72da7dee9ac9e1996,BB_Extra GB,2018-12,
2037,6cb73a4f1974baf343039aac0c589734,BB_Extra GB,2018-08,
2038,6ccc9078aebb8c95f543a655d598103d,BB_Extra GB,2018-08,
2039,6d085bf684ebd2d0318c7ab499936410,BB_Extra GB,2018-08,
2040,6d21ae241d0a56b42c4d238ca15123a9,BB_Extra GB,2018-08,
2041,6d431382e652af97c903f62fbcfec84d,BB_Extra GB,2020-07,
2042,6d5d7ecacdec4c47bb9be7b232c76034,BB_Extra GB,2019-01,
2043,6da79766c57e021ac88dde68805bb2b3,BB_Extra GB,2019-10,
2044,6e103f04aa3211169552e312a0da99ac,BB_Extra GB,2018-08,
2045,6e32d0a348d1ad246daa4104318d95b4,BB_Extra GB,2020-05,
2046,6e663c138df5e7af4e67a6101e66435f,BB_Extra GB,2019-10,
2047,6e8b31106134ab663c0ed4d72fc6d87c,BB_Extra GB,2018-08,
2048,6e960ca70505ead10e577c298a80cf0b,BB_Extra GB,2019-10,
2049,6e97d1274034cf397ead2451eb938120,BB_Extra GB,2018-08,
2050,6e9df56cd250e1c25c49d00913ed0924,BB_Extra GB,2018-08,
2051,6ee173e7a86d70d7734c409a151322c1,BB_Extra GB,2018-08,
2052,6ee53e0b07497dcb85ec213dbcc09b8c,BB_Extra GB,2019-03,
2053,6f0e373a6c2fc4ec0b45ff96cec19ff2,BB_Extra GB,2018-08,
2054,6f4506cabf5416e7f50815aae1c84123,BB_Extra GB,2018-12,
2055,6f5a50d14f88a8bbed200d30e65ddf20,BB_Extra GB,2017-01,
2056,6f90dfca0e9d624026461189a54090b8,BB_Extra GB,2020-08,
2057,6fd213ee040486b10f7b115ff8e751a3,BB_Extra GB,2018-08,
2058,6fd298cc6b761f6064ebdb94d35ef4b1,BB_Extra GB,2019-07,
2059,6fe425ac9cce6611b2ac578c09d0755d,BB_Extra GB,2018-08,
2060,6ff32ebc06fd38e48423d007289a5841,BB_Extra GB,2019-10,
2061,6ffa4123f4dd549790e4f30cad18025f,BB_Extra GB,2018-08,
2062,701386e60c78ce13a256b7ee56ecea73,BB_Extra GB,2018-08,
2063,7065a12be55f2d80504af87e2d88211b,BB_Extra GB,2018-12,
2064,7069e342b0c8d654186b23a082eff0a0,BB_Extra GB,2018-12,
2065,708ec595df8a31e818ec6b58bbb7ace8,BB_Extra GB,2018-08,
2066,70b2cff1551e282f233ccc1c06c97ca3,BB_Extra GB,2020-02,
2067,70e0cf7c9948a51b68357ce9cb9e5058,BB_Extra GB,2019-10,
2068,70f4d323cbbbebb251ab7ac43394f22d,BB_Extra GB,2019-10,
2069,710afdfeb5fc2455f2b962bb52e9dd29,BB_Extra GB,2019-10,
2070,712b73dcad4ebc3ff0f74b24c6f2e9ae,BB_Extra GB,2018-08,
2071,712dcb28554b9021286790a65c99b441,BB_Extra GB,2020-08,
2072,713aa417c219621eb60e65c2f05d3d22,BB_Extra GB,2019-10,
2073,7217b86f207517a6376ba22c8d6ead47,BB_Extra GB,2019-01,
2074,72308329e159eba3d54bbcff04af13af,BB_Extra GB,2018-12,
2075,72468a66915ec413e33079dd8cc383e2,BB_Extra GB,2018-08,
2076,727e922dedd96f27825622f0591ac619,BB_Extra GB,2019-01,
2077,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2018-06,
2078,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2018-08,
2079,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2018-12,
2080,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2018-12,
2081,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2019-04,
2082,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2019-10,
2083,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2019-10,
2084,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2019-11,
2085,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2020-03,
2086,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2020-03,
2087,729e0a0a75015a8908d0989386f4454e,BB_Extra GB,2020-03,
2088,72b7365340c44fa53ad83a0266b31e17,BB_Extra GB,2019-11,
2089,72e32a65672ecfbc1bf930d23f8c4b0a,BB_Extra GB,2020-06,
2090,7372b9c4d9cc4f325546a02e33d1571d,BB_Extra GB,2019-11,
2091,73be49dc0b94ec282b0c13e9bb71c83f,BB_Extra GB,2020-01,
2092,742129811b7450317b449b71bfaee558,BB_Extra GB,2018-08,
2093,74627ac5d8bce0ae1374b167c3a59e94,BB_Extra GB,2019-10,
2094,74abab18a67a6f10a61e37ece4cded4c,BB_Extra GB,2020-01,
2095,74e177b0c64177f4c813bd351337b796,BB_Extra GB,2020-07,
2096,74f5fb4df2da56e83d9d1849743ae73d,BB_Extra GB,2019-04,
2097,7560d3b29c26e6f90131e474c73c927d,BB_Extra GB,2018-12,
2098,7574f2af2577f06011489d104630350e,BB_Extra GB,2018-08,
2099,7583ed8b58f2a48e5ffc63839fb005e5,BB_Extra GB,2018-08,
2100,75ff3a8340bc095f7dec5163742e5365,BB_Extra GB,2019-10,
2101,763eca7a1b65722d4abea1ca9d0246ae,BB_Extra GB,2019-01,
2102,76bc144fc096349e0c4fb475407cac4e,BB_Extra GB,2018-07,
2103,76d9ebdabc9289f652367e82f2371dc8,BB_Extra GB,2018-12,
2104,76e4e73e1ab2d2e796b7e3cf560e9abb,BB_Extra GB,2019-10,
2105,76f51c366069c47cb15d13324f59e5a4,BB_Extra GB,2019-10,
2106,76f72ffb0f2a8628b61f6bf59d4dd49c,BB_Extra GB,2018-08,
2107,771c34ac5cc715fcb165b26fbf100e0c,BB_Extra GB,2018-08,
2108,774cb3920744d8e3e46e10ca91902e88,BB_Extra GB,2019-10,
2109,774dc3b83ad4206d606eb9d6e0cd61c0,BB_Extra GB,2019-01,
2110,776737aeb9d97031232f8cf929704c41,BB_Extra GB,2018-08,
2111,776c012924bea6417295733dc228a472,BB_Extra GB,2018-08,
2112,77783b6b026d45d290558265df7de337,BB_Extra GB,2018-08,
2113,77d169b4e0a41e72cb4c6b99d7e78a29,BB_Extra GB,2019-10,
2114,77fd438c48683f0868f73565e23c750a,BB_Extra GB,2019-09,
2115,78489879f81782b3fd83b62d1a2f54a9,BB_Extra GB,2020-06,
2116,7869289304ece530465a8520d96aebde,BB_Extra GB,2018-08,
2117,786a34a3a07198ece94fdb85ded5d0b7,BB_Extra GB,2018-11,
2118,787d13b4fa1a0abbaa332d1fc26f3cba,BB_Extra GB,2018-12,
2119,7883f297254e2a6e2b147356a33efe50,BB_Extra GB,2018-08,
2120,798441cec2a5078b021f9873599c699e,BB_Extra GB,2020-02,
2121,798ef28b37f853e4ac46257f28f15b44,BB_Extra GB,2018-11,
2122,79bdbc514e1f75de24cfc7f36ceca599,BB_Extra GB,2018-08,
2123,79e8b73d71bf5f250c4bada72e0adee0,BB_Extra GB,2019-05,
2124,7a4e5798abc9c9e314e4c6367da7e558,BB_Extra GB,2020-06,
2125,7a80615fb26922948d633269d57a5e8a,BB_Extra GB,2018-08,
2126,7aa88a8f213887428df1ff0b913a6858,BB_Extra GB,2018-08,
2127,7aa8c0a144b14c0d37d9b50e420c4773,BB_Extra GB,2020-02,
2128,7b4bd250660ccde79127f217bcbf4c90,BB_Extra GB,2020-03,
2129,7b72c8a0093fa3ec0e5a3c76b92b8819,BB_Extra GB,2018-12,
2130,7b9150839a482d011c28d565ad4f00c5,BB_Extra GB,2019-10,
2131,7bd287b57d25bc3ef9c682b700969519,BB_Extra GB,2019-10,
2132,7c0c247b2c672b6ea6aad68258b844f8,BB_Extra GB,2018-08,
2133,7c4d48b50e8a010086b0f9dae74dd9ed,BB_Extra GB,2018-08,
2134,7c5adff3a58730b7e6144c73aa4316bf,BB_Extra GB,2018-12,
2135,7c6d354922a09c14db686e0234dea7e2,BB_Extra GB,2020-01,
2136,7d20a217b0f2d6ce3f57178e297e5997,BB_Extra GB,2020-04,
2137,7d4bb75920dab26493bcce61cf763f8d,BB_Extra GB,2019-10,
2138,7d5c2e0e04f42483da19c2d9e9c7746e,BB_Extra GB,2018-09,
2139,7d6779b49216f67979b3fadaff334d0c,BB_Extra GB,2018-08,
2140,7db2a1da08542d03b0f6c5a83ca1d202,BB_Extra GB,2018-08,
2141,7db2aa38214037279601a314071d1972,BB_Extra GB,2018-08,
2142,7e4d347e37c283a2e7efac30dd69e66d,BB_Extra GB,2018-08,
2143,7e79e6aa74fc5842f3cdfc8aecee0bf1,BB_Extra GB,2018-09,
2144,7e8e7b616cbc456fff50d1ac1532322f,BB_Extra GB,2019-10,
2145,7f041a816360489f7b752fe039318d28,BB_Extra GB,2018-08,
2146,7f0f422a19374803ca39269a3fe96b9f,BB_Extra GB,2018-08,
2147,7f50c7e60508e7df079f0c88350f9fa5,BB_Extra GB,2019-04,
2148,7f9f01c5867b45a9652519fbcce1956a,BB_Extra GB,2018-12,
2149,8015be5ee6b42e1f454eb754108acf14,BB_Extra GB,2017-07,
2150,8027076adaa4e15f9eedfae792ac7990,BB_Extra GB,2018-08,
2151,802dfb66008171c83b8c8ef328c61d11,BB_Extra GB,2018-08,
2152,802dfb66008171c83b8c8ef328c61d11,BB_Extra GB,2018-08,
2153,802dfb66008171c83b8c8ef328c61d11,BB_Extra GB,2018-12,
2154,802dfb66008171c83b8c8ef328c61d11,BB_Extra GB,2018-12,
2155,803a1e2da5381b361cb975bd647d956f,BB_Extra GB,2018-08,
2156,80628ffc64c5c9a43b84a4f66a9aabff,BB_Extra GB,2018-12,
2157,808b95c7008ba4241493ae938e63012e,BB_Extra GB,2018-08,
2158,809e2607f6d98250b331f94070007001,BB_Extra GB,2018-08,
2159,80b542f4dfcf43f414ff02b7582aea1c,BB_Extra GB,2019-10,
2160,80f1d53e91f9e64526f17c7dc8a26595,BB_Extra GB,2020-02,
2161,80f1d53e91f9e64526f17c7dc8a26595,BB_Extra GB,2020-02,
2162,812e4aeab96bdc421791649b5a18ee02,BB_Extra GB,2018-08,
2163,8139825121fb3d2878344213dc204324,BB_Extra GB,2020-02,
2164,813af507d5b794147b2a65bb7495d023,BB_Extra GB,2019-10,
2165,815715720a60e6f24a27fce7f2a0a5ba,BB_Extra GB,2018-08,
2166,81727df83088cde5a0b9f48d082e1789,BB_Extra GB,2018-08,
2167,819cb6072b7f743d7a35d187956afab4,BB_Extra GB,2019-10,
2168,81b794726ed4bcf61fd0f0e058242058,BB_Extra GB,2017-02,
2169,81cf6ed160d05bf34082bc2b265ddc02,BB_Extra GB,2018-08,
2170,81f5d5f39589f1c94369f6591203c027,BB_Extra GB,2019-10,
2171,8205036780dd6dc9ecc01e3d11d65439,BB_Extra GB,2018-08,
2172,8227a7f62cdb422db06fd9a3e9fc08ed,BB_Extra GB,2018-12,
2173,822f5f61a25cdbedef1fbd6c8c5ee7e2,BB_Extra GB,2018-12,
2174,8253331c282b15c0ec336141a71bb428,BB_Extra GB,2019-10,
2175,827760640889bb2da8a01617903bfdeb,BB_Extra GB,2016-10,
2176,82c27b411551b940526e04155082108e,BB_Extra GB,2019-11,
2177,82e719a1d750d1d127cf505e61be451d,BB_Extra GB,2018-08,
2178,82f339d8ec4277d547cdbdbe7b86a43d,BB_Extra GB,2018-12,
2179,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-01,
2180,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2181,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2182,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2183,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2184,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2185,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2186,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2187,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2188,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2189,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2190,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2191,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2192,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2193,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2194,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2195,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2196,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2197,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-07,
2198,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2199,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2200,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2201,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2202,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2203,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2204,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2205,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2206,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2207,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2208,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2209,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2018-12,
2210,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-02,
2211,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-02,
2212,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-09,
2213,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2214,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2215,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2216,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2217,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2218,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2219,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2220,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2221,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2222,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2223,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2224,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2225,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2226,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2227,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-10,
2228,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-11,
2229,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-11,
2230,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2231,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2232,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2233,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2234,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2235,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2236,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2019-12,
2237,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2238,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2239,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2240,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2241,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2242,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2243,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2244,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2245,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2246,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2247,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2248,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2249,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2250,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2251,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2252,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2253,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2254,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2255,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2256,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2257,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-01,
2258,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-02,
2259,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-03,
2260,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-03,
2261,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-06,
2262,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-08,
2263,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-08,
2264,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-08,
2265,83041b23b6ad1c70326076d1210fa761,BB_Extra GB,2020-08,
2266,8309de124c2ce8380f418caff24d09a1,BB_Extra GB,2019-10,
2267,834cd2d82f7a441b66dc8d6f134ad295,BB_Extra GB,2019-10,
2268,835d8cac5b996e80dad21f431730f482,BB_Extra GB,2018-08,
2269,836d8d893b765caea3f6763e947091c2,BB_Extra GB,2020-03,
2270,83b2f83faba76ed481f026be3197caaa,BB_Extra GB,2018-08,
2271,843a1553d6c7145505faf0eea42dde1d,BB_Extra GB,2018-08,
2272,84598b02db58273f50806cb04cc46923,BB_Extra GB,2020-02,
2273,845eaf0599de44fc21aeeafd83ad7c8f,BB_Extra GB,2018-08,
2274,84e623c16270221211fb37ffa49d5fda,BB_Extra GB,2018-11,
2275,85895c8820fea2669cfe6bb13f2b3444,BB_Extra GB,2017-11,
2276,85895c8820fea2669cfe6bb13f2b3444,BB_Extra GB,2018-08,
2277,85895c8820fea2669cfe6bb13f2b3444,BB_Extra GB,2018-08,
2278,85895c8820fea2669cfe6bb13f2b3444,BB_Extra GB,2019-10,
2279,86216b694469e9758aa577fdb0d4c2a7,BB_Extra GB,2018-08,
2280,863fa06edcc767b59d2afc4d04449ba3,BB_Extra GB,2018-08,
2281,8658c02a6c33e55aacae43cbecc18b3f,BB_Extra GB,2019-10,
2282,8663bfd18276d10d854ce2c2f7462f07,BB_Extra GB,2018-08,
2283,8698bd12366d80892bc80c98cf9dd987,BB_Extra GB,2019-10,
2284,86fe56ddb2749dc26d14bb0804c7a466,BB_Extra GB,2018-12,
2285,871e19e6394497355a61456fae44e71e,BB_Extra GB,2019-10,
2286,874f15b5af4354b51d444ea8812c8841,BB_Extra GB,2019-01,
2287,87cd775edc9cfc4f401e6ff39f239833,BB_Extra GB,2018-12,
2288,87e824958ebee006d0644e59421e2759,BB_Extra GB,2018-12,
2289,87f0f2a0c4ed2d05ce5279799a6fd79d,BB_Extra GB,2018-08,
2290,87f575e03fb0adef0f7bce5ca81568bc,BB_Extra GB,2019-10,
2291,87f59df582cae17f84d517252e18f4d0,BB_Extra GB,2019-10,
2292,880347472346d7480dbd9c75f9805503,BB_Extra GB,2019-10,
2293,885bc2d0556727f8b6ee192af12dbbf7,BB_Extra GB,2020-06,
2294,8861e7def8227eec15e3c2490e79463f,BB_Extra GB,2018-08,
2295,8894fe0208a0251fb645b953cdec93fc,BB_Extra GB,2019-10,
2296,889741c46da6eba550795f3833b36dd9,BB_Extra GB,2020-03,
2297,88c14020a9be89e2432646d17ba7110d,BB_Extra GB,2018-12,
2298,88d27b718c1c1b082aa2caf07fe94716,BB_Extra GB,2020-02,
2299,8903f01c56633bc769ae7b16113f8ec4,BB_Extra GB,2018-12,
2300,890628cc09f46ecbc15e2c1a6f0d171c,BB_Extra GB,2019-10,
2301,89097b4dd324551028fd93fa296320c0,BB_Extra GB,2018-12,
2302,894475012adac7f10162d2969d9ab6e3,BB_Extra GB,2018-12,
2303,89afaa4be5b953a550ad22952f626563,BB_Extra GB,2020-06,
2304,89e2b3876f67fa7b1dc52940620c5b6d,BB_Extra GB,2018-08,
2305,8a1b06b0f08751225d248be27b671fe8,BB_Extra GB,2019-12,
2306,8a4cfb7794e8ccf384a7a1b0c9a964eb,BB_Extra GB,2018-08,
2307,8a5195e86fa4439113e96300694dbd95,BB_Extra GB,2018-09,
2308,8a91df1e337940cbe19866dcca2f48ca,BB_Extra GB,2019-10,
2309,8ab2a9ff09c00cc01fc8990280dca730,BB_Extra GB,2019-10,
2310,8ae7f1c66134ea12ba6084b80f6d0c21,BB_Extra GB,2018-08,
2311,8b48c2dd79e17b76e1f62af3afd4cd2d,BB_Extra GB,2018-08,
2312,8b50a5d6a02a29cfcb8e2c0f1b41b937,BB_Extra GB,2018-08,
2313,8b50eb0e7a3a77ad893ae125e9ab99d6,BB_Extra GB,2018-08,
2314,8b638f7a0abe531d4255cabf28c4d826,BB_Extra GB,2019-10,
2315,8bf773cae804ddbcd09f60f8f98a52e6,BB_Extra GB,2019-09,
2316,8c0d8fa70d64396434641a854c85aa62,BB_Extra GB,2018-10,
