,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,FREE_VAS_Package,FREE_VAS_Month_Subscribed,FREE_VAS_Rental,FREE_VAS_One_Time_Charge,VAS_Count
12258,a5fb6fbcf3290f85cfdda8d582bdb8df,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12259,a5fb8e3d56ebdde5aa1d1ba037830282,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12260,a5fd93e05a0243abceb4fb3e7ef016b1,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
12261,a6025c43b4ab3e5e689285da6d135d26,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12262,a603b202de2bc96740533d5530497e4e,a3956fbaf37e219115a908adc1e4a0cc,a6a2842107bde3f6a7dad3feea768b24,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12263,a6042a555bd4efe2c60b3bbe1595ecce,9a0547e89f4673154e5a62653c4d663e,6540b0088b27cd90096ebd33ce43cd0d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12264,a6071021f10765545cd0a4ce62d940af,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12265,a60754d909a4b0a9373a453b167b1b91,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12266,a608ba855d2da65548f92fc79b6f2f83,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12267,a60fdb966a3d6c5d245feff66dda758a,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12268,a612de763460fc19271f24163cb824fa,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
12269,a613e78620386836398d0157580f60f3,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12270,a6165b6d162ec3480a55fca1106b4fae,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12271,a6171ba613af84a46c2f5bb89089efed,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12272,a61c0bae9a7298fedd06841c16c52dd3,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12273,a61daf4ccb78c11dec0a2ca7f791e6a4,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12274,a6231c96576733bbee25d2b5e89ea68e,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12275,a624fc535aff70e8f98d6d40305956a7,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12276,a627670ff698a69b3d0f79e672617e11,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12277,a627d43b87c76d2ac8f84415e0db6a72,06aad4d1814008bb82dff2a00c6c15b8,fb23c7fd50d95c2ad55c7c6654cac6ff,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12278,a62cbeb0a366c4de359862348f49711a,cc88c49f580c13600e99dfd9920d05e9,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
12279,a62fbc58081379181b4c074ef8b61b2e,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12280,a630b7fd54a3f64aaee4b7e93301e945,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12281,a6310f80a8fe4e0d86d4123e8d9f795b,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12282,a639bbc89630b1def4134cad0b654d81,47f57c31513c70d9e250a545daa81d66,89c4b6e97944333180e3caacdb3432c2,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12283,a63ade2e2a30603c864dd777eed9f8b1,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12284,a64371f6efd754224f3c069b06306b21,b3b2f38373fc0db98f1d33d1ec6d7706,08d7173b856059e24c93f9564ad18aa6,['V_SLT Voice Service'],['2019-06'],[0],[0.0],1
12285,a64c4d71479e1f6eaf0f2c6c74193b14,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12286,a64f1e5e356cbaaf79850f75feba2713,d1de331efccb97becd19f12d17774a7a,c764c97759c84ad6ca2eea63c60b6491,['V_SLT Voice Service'],['2019-10'],[0],[0.0],1
12287,a658e7a67d76e6f10aa202160913a605,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['V_SLT Voice Service'],['2019-02'],[399.0],[0.0],1
12288,a659bf1b9471de8177a162fe0d7691f8,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12289,a65f70f75181e818881fa72b0b157ed5,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
12290,a661aaa3f134ed8ac9af21a0f9ea515f,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
12291,a663989e1024bb45113244cc78556a5d,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12292,a665d284db539ef31239af26a6f9b1db,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12293,a666113d5f360c7d3d583ed593ed0af0,6b4bfa1e32f513071c6b138a86c3bac9,0552174bba6950523aa45450f6690d02,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12294,a666ea5667ddf5f2d64b1c5cd70d6121,abf1804177abbc9c93447478aa31465f,28578cab6fab4fab339d38aee726a029,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12295,a66898d3266b14b59d7d5d00a658a675,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12296,a66ca40a682f4e545d0dcf9576bd733c,be52ddd5468c090290d181df89e11b84,283d57d8f579f64798337cfcb669a5dc,"['V_SLT Voice Service', 'E_PeoTV Initiation']","['2018-08', '2020-07']","[0, 0]","[0.0, 0.0]",2
12297,a67038f5ddf555f43354024b3ea94e69,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12298,a6744e294528b75fd6e1a21486abe3a0,1c85cb9e4f4a3e6a7224f9e12cb86960,9b804baac430aee43d153417876fd845,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12299,a677c0cf58c386c66fc961d434016cdb,df42f109781d3f3314df8fc89001dd37,27f7021c0ac5a6942c88ba41639288a6,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12300,a678bd439b77b06e13d027b289d12365,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12301,a67eb08907d81ddba1455716b09a2170,d1de331efccb97becd19f12d17774a7a,c764c97759c84ad6ca2eea63c60b6491,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12302,a6804dd9aa54203dcd63c0388cb2e02b,b68370b72944502e1dc55c1a509a05b2,d3b39c626151420c5c9fca22d34c047e,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12303,a682bc37f38285059004ea140e02909b,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['V_SLT Voice Service'],['2017-04'],[0],[0.0],1
12304,a684e61f4b6d49309fe972b58f7486aa,a4fe4c2a89299e6a01f30222b88c9ec0,ef19969cd5ab3ca6900c0c8c3f405f1c,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12305,a686d3821e1efed9e759c2747c321a7b,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12306,a6885e93b8473c48c89f1bbcd99c0f32,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12307,a68e1e741cdaef9a314096144bbeba7e,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12308,a68eae8021942cdf1d3fc627f9920aca,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12309,a691b789000d6575d183ed4be1de69ba,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,['V_SLT Voice Service'],['2019-04'],[0],[0.0],1
12310,a6963d352a91f40a5c8531eaf5329325,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,['V_SLT Voice Service'],['2018-07'],[0],[0.0],1
12311,a69aa10476e01977d9134bc79624c225,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12312,a69b854da3cb10fcdf46aafe42e06638,2d1d44f01fcd1fc28ed73a6864874ec9,05e2d86cfd4e09e682970344c4dd1427,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12313,a6a11d8df677a1d30452667ac327c10f,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12314,a6a2bad6ef3fbf426251ac04ee5648d8,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12315,a6a4334b4ebd82adb0239752a29e0d10,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12316,a6aa5b60b2cb9702852c347dbab08946,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12317,a6ac14549db48f9a5a25225ab3e60b7e,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12318,a6ad7586b5bfaefcb48c2ffbb5c11aa2,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12319,a6b18c92083b9f1dc0529c4f81967951,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12320,a6ba8ec5b732aec254cf11d4820e6c1f,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12321,a6bd09087263f334398f92d6d174e051,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12322,a6c4f74edc04721b66502644cda1e489,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12323,a6c5a4b3e4e3cfd2e39858dddfe1e165,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12324,a6c8bca540a43ddfda390f70e5dbd163,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12325,a6cb6cbc6b9772e86a706f950feb8d0d,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12326,a6cc0f58d10330dade55559b02217b46,dcab884afd6c1a13df78119714e9b76e,10cbb7cbabcfa7868a816f1f4f0187bb,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12327,a6d05040198fbf71c0a9a9b8efea9201,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12328,a6d0e6654888af06482de4bd53d664c1,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12329,a6d4307f93a867b46447e71c04ee2db3,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12330,a6d7b25b642d55382f9a302fb8a4a70a,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,['V_SLT Voice Service'],['2019-03'],[0],[0.0],1
12331,a6d85e0fd7dd62af63afb9cbafc5d030,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12332,a6d9a6d06aa74564b048b5ad1e3cca81,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12333,a6dac3ba64f893ecc06c1289719125ca,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12334,a6dbc5c8b42908edc67ae20439bb8f37,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12335,a6dd6d1f0782100bd3f571bd7b46fd3b,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12336,a6e06bb4a86edda6d9a299c1181a0090,f22295dcdeb9502825e7d6140bbf8542,d4529a42fb85d23b1589bf04a1b637d6,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12337,a6e1c42fc0764b705b8ad5afeef8149c,10e5d3f3cd5c10d5cd754ad53d889fb6,10984e576c0a892f587f67b55a0bb164,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12338,a6e61213929152ad06bc28f214de3e6e,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12339,a6e6d784882afa9bd02d1c8dc8b9b06b,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12340,a6e7aea7b450e87b477980a98f7d9943,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12341,a6e9fae2851662c1d4e4123572faba82,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12342,a6f2910fceb72d756d3a3e3abb224768,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,['V_SLT Voice Service'],['2020-02'],[0.0],[0.0],1
12343,a6f6f02e7f2e6c1ed7aa3b32cb84b424,23b8dcc156cd6c00287efd88ae321631,70be88e56e49932e85f75b2f9d0a6567,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12344,a6fda9ef228cb0bbd8652865366b9fdc,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12345,a700a00f18d68a5714e345ea65067798,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12346,a70268d68430459eb1e2d1368fe08ace,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-12'],[499.0],[0.0],1
12347,a7069d87d6b635189dadce6b5e967f2f,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12348,a7077e76d3e66cdafa4b5adebb98c576,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-07'],[399.0],[0.0],1
12349,a71027c0a847b8833aa22b56f78d28f5,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12350,a7137e3d8125edbb59fc00fcd284a7a2,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12351,a71ac4d3151e738ccb52c169378225e5,35313cf99077c4f3bc76eff88a8289fe,86603d1f54c0187b5f21b5e0e38db678,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12352,a71b86f7fd5d80c92a16b368b1ab906b,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12353,a71d3e400675aa11ec40abb4eb1f5b26,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12354,a7236b9d7ac807be0a261d59e2fe7eee,95ac85c80ab64e565eaeb12a71855f06,b2fb31d98d2df1204c6c6b93756fa74a,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12355,a7254f78bb011c6174e3e4d46d0063a0,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12356,a725f7a90c2176bcfa23abcf08c7aa41,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12357,a7267c134a5a98ab6574d3a6aac03735,dc89c97abbdbf84f7e6522267fa0650a,1075552a0b2fa88c7f1276aa501d2733,['V_SLT Voice Service'],['2020-02'],[399.0],[0.0],1
12358,a72a0735fd80ac42f068add79080e30d,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12359,a72ad3273c76cd4820792b1d0199c069,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12360,a72c2d810de3a55de9d2a6319772da41,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12361,a72dd1111056a2e17cf1f3cb7a514418,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12362,a739969a9c08778569248da582dc5c63,2cb9e4a552bc991bdb5ff576d5caa9e0,c3218bf3cb277dd0b391d1e95f82a606,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12363,a739f85d624d8a81f5bbfb2af8c77818,621bc7797ac66ab752b21d821212b013,591a9bc7e2589379b641bd979e3fa6c5,['V_SLT Voice Service'],['2016-10'],[0],[0.0],1
12364,a73f14fc8cc18dc451ce4228053cd7d4,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12365,a743d0175c5b6b61cd2aca2bf023a09b,daa74e4f9afbb374acc64969fe778808,dffc1c556d835833616d2e57b50ed4b2,['V_SLT Voice Service'],['2020-08'],[0],[0.0],1
12366,a74c72a07e26ac631688df66f691255c,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12367,a752a1234d40b410351b93a3c1b5ea27,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12368,a75dba7d2cfe3e2242cd6ed462f911f5,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12369,a75e552911deb72286c61c2df8f55afa,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12370,a760df24493857a0d8b2b6d6cfac9e09,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12371,a7659c26a67e7e95baabf87aa20c50b9,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12372,a7697516d982e9133fc25f6718bc1aaa,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2018-09'],[0],[0.0],1
12373,a76ba243fd9a6ec706921a7fec7d6772,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12374,a76d9514dea10479a22f6236bc7951b1,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12375,a76e38692bd54937eadb86439b4974a2,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12376,a771dde1d37a0c91fa237e0d603e897e,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12377,a779684fe37c748d53174a3a15ff95a9,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12378,a77bf6794b8e3b9bb294ba5a2bd7b50a,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12379,a77e13cb030caa73c1690ba87e673dec,9886d2e4e61e33d0a4388667c7bfc68c,25765bc4c44f0184136f85a94d129d56,['V_SLT Voice Service'],['2018-01'],[399.0],[0.0],1
12380,a77e53b7278801bca8fe4400579416b8,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12381,a78556e5c92842b45f76c93edcc2ade0,16ba7704ef69803d3d41ebde44ad1c06,f7f58f60160d44ff1205c52c8676999f,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12382,a796d6989b363fb443db68bea9c8a8e2,a88cf429a820eb62f5859ad4369dd728,9ff074682225431ff063ec64e53fe6e2,['V_SLT Voice Service'],['2020-06'],[0],[0.0],1
12383,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,['V_SLT Voice Service'],['2019-08'],[0],[0.0],1
12384,a79c819d2070ef280b673e838171d200,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12385,a79ca6ca7af37da7b622b84af172239f,6552a5e22fa0d340f0f841da2c0fe8ac,db0e224e32befa960d15bce23c32bfae,"['V_SLT Voice Service', 'E_PeoTV Initiation']","['2018-08', '2020-03']","[0, 0]","[0.0, 0.0]",2
12386,a7a0b2d4261d513532f436c9ce2f60cb,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12387,a7a6a801510964f97dc5bbdba92c7d3d,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,['V_SLT Voice Service'],['2019-11'],[0],[0.0],1
12388,a7a93a592b77a6d658846cd1629b11e1,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12389,a7a9731fea78e8163300e1c5a1c6e38c,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['V_SLT Voice Service'],['2019-07'],[0],[0.0],1
12390,a7b57e79353e4f9ed0e0cfd373696438,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12391,a7b64daf3e787a126e2f68c7da5ad78e,f12ae3ee6b9b5fe1f49bac5ed828859a,2bf1f42dd55fada82765501183e18b20,['V_SLT Voice Service'],['2018-08'],[0],[0.0],1
12392,a7b784836012825aa19426b868701c8c,4a53c2f008c7fcb139a7f3b90e2b0f85,e92e460daa0be0f4b80b0e215cfdf579,['V_SLT Voice Service'],['2019-08'],[0],[0.0],1
12393,a7b8960d297a3618ccc4c90850dab7a2,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,['V_SLT Voice Service'],['2019-02'],[0],[0.0],1
12394,a7b90241028c5f087e369605d5e0d9db,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,['V_SLT Voice Service'],['2020-04'],[310.0],[0.0],1
