,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental,Rental
Month_Subscribed,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07
event_source.hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849884509eb379026b98c815c00f909a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,4500,0,3000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1615,850,0,2550
84ac7473b5b93c8e86aa9c5807e0eb7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,935,0,0
853bf6c8bd7369b8063dbada51f5961d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
87139585476072a57c6ca4c1b8a03a3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,750,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0
89cbcb046bbc0d20cc86e71bb1a3120b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c63a9b013f6c1ef5546d5c67402a0ff,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,1000,0,0,0,1000,0,0,0,1500,750,0,750,0,0,750,750,0,0,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cf29ebd14dbb48831e3ac4a7235853e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,750,0,0,0,0,0,0,0,0,425,0,0,0,0,1700,0,0,600,2325,1700,0,0
8cfed482e683b87bb2b441573a307160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,300,2975,100,0
8d6bf5562121272c17415d853ec9b57e,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d7831a5409c2ffd46896b3a41bc7eb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8eb331012e734d80ff7d4448f34b5a8a,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1500,750,750,0,1250,0,0,0,0,0,0,0,0,0,0,750,2000,0,0,750,1250,0,0,2000,750,2000,0,1500,1500,1750,5400,5400,1500,2250,1500,750,0,750,300,850,200,0,425,425,0,425,425,0,0,0,0,2200
8f53fe083cf1f2fc80a72ac036968920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fa50cb991042dd546a96141ec138fe6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,750,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,750,250,0,0,0,750,500,725,425,425,100,0,0,0,0,0,0,0,0,0
8faef43693bc8464bde4f314f867a00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,2775,1500,93750,81000,72000,0,18000,0,0,18000,45000,0
90dd0158ebdfda20398ccf7a4ea29e5d,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,3250,3000,3500,3000,1500,750,3750,3250,3000,500,1500,1500,2250,750,1250,2250,3250,500,750,0,0,2250,1000,5500,2750,1750,5250,3500,0,0,0,0,0,0,250,1750,4000,3500,4650,3850,3200,1500,2350,425,0,0,0,2625,5570,4700,0,0
916a1ebbc571dc3d9758c078a5069f44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1750,750,250,0,250,250,0,0,0,0,0,0,500,0,250,250,750,750,750,750,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919ba5f18ce708afcd4f545150021b0e,6250,0,0,0,500,0,250,0,0,0,0,0,0,3000,6000,14150,12250,3500,9750,11000,7500,2250,13500,2500,2750,5000,2000,9000,8150,11650,18250,6750,13750,21500,10500,5000,6000,37500,13000,27450,15750,9750,25650,15250,32650,25000,24900,26300,14150,6750,18500,10500,8525,6525,9250,5625,23120,5500,8175,0,0,9350,11635,9725,23025,15020
91f063c10f0861075441aa93222945e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,750,0,1250,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92eb59c5a5b6492994a73f1225abb68e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,750,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,1500,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935d6bdcb1f4ae78d548739bc4d7194c,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414211324ee44a3ca810f897ee6de88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,250,250,0,0,0,250,250,0,0,0,0,750,750,0,750,750,0,0,0,0,500,0,0,0,200,525,0,0,0,425,0,0,0,0,425,0,0,0
947fa5f2d3bfc3dc81b081e38edb7eb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,0,0,0,0,0,1500,0,750,500,750,0,0,0,1000,1250,750,0,0,750,750,0,0,0,0,0,0,0,0,0,425,1700,850,425,0,0,0,0,0,0,0,0,0,0
95d08da5227bc513d6c3433a51b68c5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,250,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,750,0,425,0,0,0,0,0,0,0,0,0,0,0,850,0
9811b9a089a0853586e83c6c67104bc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0
9889bc1f5c6753bac3b8506af471a706,250,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
9b206bac60bc055afd162d86edbb7837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
9bab394af0f213327f3b26885b43e77b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,750,0,250,0,0,0,500,750,750,500,750,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c9602cf22dc2a3fbcdd6899fb3aebde,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,100,0,0,0,0,0,0,0,2325,2225,2000,2125
9d41a198ca8035ec130979dda8ce7dd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,1125
9d64decbfe26e5f343c9d1e2ae2b9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,250,0,250,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
9e4e70c99edf09bb3599f8a3fae28053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0dbc62d46691cc5bcbb1fba05af06e7,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,750,0,750,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a248c4ccc082ec5339509c5e6160bcea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,100,0
a299f5022ec0533d3c03497d6dde21c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,200,0,0
a364c4d05d5246a79cc182e203df9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,525,400,300,400,0,300,0,0,900,400,500,200,0
a37d66b98e54b33a707382dc0ac905b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,400,0
a3a99544f61248540c6615826955ed6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3ebd33b0af6f6ac33d9d21fd4c192ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a40809d67395ab303fb8ddd8fc52aaf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2850,0,1500,5400,0,900,250,9000,0,2225,1275,850,2550,0,0,0,0,425,1150,5740,0,425,935
a4a28243b8f282cd18f298d9e2fab243,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,4500,0,1500,750,500,0,0,0,1500,0,0,0,0,0,2250,8250,1500,0,0,0,0,0,0,0,0,4500,0,2250,0,0,0,0,3000,0,0,13500,0,4500,4900,2250,22500,16125,10700,3000,0,4500,9000,0,0,3000,4500,31500
a5afc12d9f855a2f6d3bc0e821244400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5ea86dc15a33e393a5731fd5e482afd,1000,0,0,0,500,0,0,0,0,0,0,0,0,2250,3000,2250,2250,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,2250,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850,6950,10925,1875,5350
a6ab6c31d49cc94687259c598783ad0f,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a76a60a7a851eae93c057bb5b8648aad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1500
a79acd0f0ae07b12fa7cf085a85721d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,750,0,0,0,1500,0,0,0,750,750,0,750,750,750,0,0,0,750,1000,750,750,0,0,7500,0,0,0,750,750,1000,0,750,0,425,425,425,425,0,425,0,0,0,1360,425,0,0,0
a80f6015b62fb81a103c2d3f16083e38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,850,850,0,0
a8649218c940bae42ba00bb92b3359ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9661a00630c53dbf22461fd2baeaca9,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,750,750,0,0,750,750,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,425,0,0,0,0,0,1700,0,0,0
a9c66d0638d45ba2b7c5024d61336a0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,500,0,300,425,100,0,0,300,0,0,800,0,0,0,0
aa2dc2f7c2a8410e1bb038ae0a11281d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aad76121b55e6f6eb506fe8736d1a6a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab3a96f256b30824dc1f7a4611608f69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac581ae8a6abb7b7efa3014e8446e58d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,3250,2550
ac6048504c32ef6b448228ffec45e674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac777a886742340cf3638775898063bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,700,400,100,0
acd2608c00fbaccd9bd33ceebd0464d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad8ebff33ab834822d32855cfed0bac6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0
add703bf861e790d487db09c1866d1a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0,0
afdd282f38d3a10042cfbf353952e705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2352378b5c0d7d9fb298035b5011737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250,7500,0,0,0,0,0,0,0,0,0,0,3850,100,0
b297e76d28de5a7c47e6841bcb1fb371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,750,1500,750,0,0,0,0,0,0,0,0,1500,750,1050,0,0,0,0,0,0,0,0,0,0,750,3750,0,0,1500,0,0,0,750,3750,750,1275,1150,850,1210,2805,1050,1800,0,600,850,3795,3585,2350,1500
b306015a2eed65ff25b590123125464f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,100,625,0,0,0,0,0,0,400,100,200,0,0
b4d246f8c5456815e8eeff6f0c35ae6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0
b62e16b92a8c0bfda5123caa8541f2c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500
b6972c5fdbb292ab4b54aa3e72fcc741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,850,850
b73ee597cc07ba73fd7fbbacc8a261b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,2250,7750,1500,13650,1500,6300,0,0,0,0,0,0,0,750,0,0,750,4250,0,0,0,750,1250,500,3500,1500,2250,750,3750,0,0,0,0,3000,750,0,0,0,0,0,0,0,0,0,1500,1275,1700,0,0
b765dff32c072b145524f87793af9f18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7f7b30a2e234e0061c176a407eb4c91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,935
b86fe9addf986c39934b440bf7122bd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,625,0
b88ea5beb634a4347a0d2706aa2fffbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0
b8a9dbcf70167fc7aac477cbad2eb70d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,1500
b8cf14a0e2d62badfdb44fdc03a5f512,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,250,0,0,0,0,0,0,250,500,0,0,250,750,0,1000,0,0,250,0,0,250,0,1000,250,1000,500,750,250,0,0,0,750,0,0,0,750,900,0,0,935,425,765,1275,1275,0,0,4390,2325,1925,3850,4275
b8d9557484c5e245d2cd04cbc3c3fd1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0
b9f402c2821f1230032ba299c21e75d3,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9ff7c6d870b179c2b0f1b7adc0c8c77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,750,0,1500,0,0,0,0,0,0,4000,0,425,425,1700,850,0,300,0,850,0,0,0,3000,100
ba3f65a09c252539cff7a1ecfdb6b2b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0
ba4e4da11ab5a8c8b03cd9b6e884f00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1000,750,750,750,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb4a19709ab45bb14fd840b2ffd43ea0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0
bc569b12a7b642d268333d53528d4a89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,250,0,0,500,250,0,1000,1000,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0
bc74feb61dedd001a4bfc85ea44fd73d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0
bc9c16ee7a7287c73295e562775e5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,250,0,0,750,750,0,3250,1500,0,750,1750,500,750,2250,3000,500,0,0,0,0,0,250,0,0,0,0,500,750,750,1900,1650,0,300,425,500,0,0,850,0,0,0,0,0,850,0,0
bce831090f88a956c436f9467d8bfbe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,100,0,850,0,1500,0
bf714eff6e72a80ae488ddcf95cdd0b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c376c199fa624c6bfc1eff4acf139c33,0,0,250,0,250,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
