,201908,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Usage_Rating_Categorical
year-month,,,,,,,,,,,,,,
PSTN.hash,,,,,,,,,,,,,,
5fa1400e215edfa1f523ab319e37e8d6,0.3333333333333333,0.5625,0.5625,0.5625,0.75,0.75,0.75,0.5625,0.75,0.5625,0.75,0.75,0.6371527777777778,MEDIUM
5fcdfbfb799f201d8ee31311d5279287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0625,LOW
5fea9b5567a3814f57718fe99db525a0,0.3333333333333333,0.125,0.125,0.25,0.25,0.125,0.25,0.375,0.5,0.375,0.5,0.375,0.2986111111111111,LOW
5ff33c5a98dc3f9f1a8066b3d6956e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.75,0.75,0.13020833333333334,LOW
5ffdd832b55df874ade5e6cb44fb4c10,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.375,1.0,1.0,1.0,0.84375,HIGH
603140df668035ff422adbc8c044185f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.020833333333333332,LOW
603cefb461111f70653b606298757799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.005208333333333333,LOW
60b3f37fb2d50c5a26a92ba63be32615,0.5,0.375,0.375,0.125,0.25,0.5625,0.75,0.5,0.75,0.75,0.5,0.5,0.4947916666666667,MEDIUM
60cf340fa9f5f752124cb24a26583e64,0.08333333333333333,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.06944444444444443,LOW
611e5a29db6689e85a9da5d68617dc75,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,HIGH
6139855bbd04ba2e93ab982e29b1a324,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5138888888888888,MEDIUM
616192eab7e16e6ee475f09eba7965fd,0.16666666666666666,0.125,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.06076388888888889,LOW
61951c50f24fae789131f6653b3cbd7a,0.25,0.1875,0.5,0.375,0.75,0.75,0.5,0.5625,0.25,0.1875,0.25,0.1875,0.3958333333333333,MEDIUM
61afae765690314ec01af88d365df2e4,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,LOW
61d67d49f1e8747af7fbbd1232e97eef,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,HIGH
620c449cec6401958f61e7d7a2fa1d96,0.08333333333333333,0.125,0.0625,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.13715277777777776,LOW
623489dacd68a7d518f6a415001f843c,0.08333333333333333,0.0625,0.125,0.0,0.1875,0.1875,0.1875,0.5,0.375,0.375,0.5,0.5,0.2569444444444444,LOW
62c78e8a4305ce98e3e361386fb0d062,0.3333333333333333,0.375,0.375,0.375,0.75,0.75,0.75,0.75,0.75,0.125,0.75,0.5,0.548611111111111,MEDIUM
62dc37c2e77005fa1e67fe78af11a550,0.08333333333333333,0.125,0.25,0.125,0.25,0.25,0.375,0.25,0.25,0.125,0.25,0.125,0.20486111111111108,LOW
62fc798073b5864a49fbbf9e614b2f0f,0.3333333333333333,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.4444444444444444,MEDIUM
6316b6cacd0d00e5323b83981b54b569,0.25,0.1875,0.1875,0.1875,0.1875,0.25,0.1875,0.25,0.1875,0.1875,0.1875,0.0,0.1875,LOW
63396a7fa8bbb7c5ecdad57676beb088,0.0,0.75,0.5625,0.375,0.75,0.5625,0.5625,0.25,0.5625,0.5625,0.5625,0.75,0.5208333333333334,MEDIUM
63a18ba452d71b1bab85a73763a2ee6c,0.5,0.25,0.25,0.75,0.5625,0.75,0.75,0.75,0.75,0.25,0.5625,0.5625,0.5572916666666666,MEDIUM
63b5f95dfc96b271f29637614013c686,0.16666666666666666,0.125,0.0625,0.0625,0.1875,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.0625,0.10243055555555554,LOW
63fd35a9fda6d56703e08a1cea3d64b2,0.25,0.5,0.25,0.75,0.0625,0.125,0.5,0.75,0.25,0.0625,0.0625,0.0,0.296875,LOW
6455d49b7a6ca3882ac48b187ee90261,0.3333333333333333,0.25,0.25,0.25,0.25,0.0625,0.25,0.25,0.25,0.0625,0.0625,0.25,0.21006944444444442,LOW
652e635172257be9a86800505f7f908a,0.0,0.0,0.0625,0.25,0.25,0.25,0.25,0.1875,0.0625,0.125,0.25,0.1875,0.15625,LOW
656eb0d5e79d17dfdfb7ba9b264514ed,0.16666666666666666,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.0625,0.0,0.0,0.0,0.07118055555555555,LOW
6591398a3209ee431b8d8882a15e9806,0.3333333333333333,0.125,0.25,0.25,0.25,0.375,0.5625,0.75,0.25,0.375,0.375,0.375,0.35590277777777773,MEDIUM
6593bda8608b3bcdfab408daabf6e90e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.005208333333333333,LOW
65d0d22905329279001b13037ea486a5,0.75,0.5625,0.5625,0.5625,0.5625,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.7291666666666666,HIGH
65f32237d1467b8339758ade5d442d26,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1284722222222222,LOW
661a1289a26c2362eeaf6dd609bcb647,0.3333333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03298611111111111,LOW
668a0f467fc9658db0cb98866522a2e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.25,0.25,0.125,0.078125,LOW
67035a246ce8292907707f942982db58,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.1875,0.1875,0.1875,0.125,0.125,0.125,0.1440972222222222,LOW
672440718a32b776e2f8f0a712f8390e,0.16666666666666666,0.375,0.1875,0.1875,0.1875,0.25,0.125,0.125,0.25,0.25,0.375,0.125,0.21701388888888887,LOW
672ff9f3c3584a667303ea4f3cd54bb7,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,0.8958333333333334,HIGH
675c1cffe46e43af5d9c7be2d6e27dd2,0.16666666666666666,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.23263888888888887,LOW
678945a5c40a13537fc7120ab1733f44,1.0,0.5625,0.375,0.75,0.5625,0.5625,0.375,0.0,0.0,0.0,0.0,0.0,0.3489583333333333,MEDIUM
678fe4822bfd24857e1dbcb73b44f54a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.1875,0.041666666666666664,LOW
67a5c72583d9625030befc9da30f801d,0.08333333333333333,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.125,0.125,0.125,0.0625,0.0625,0.08506944444444443,LOW
6853f9450629d2c5dee027d1bde1c075,0.75,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.8958333333333334,HIGH
68aa2d9aaa0ecd70eb67a6fae3289b35,0.16666666666666666,0.125,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.09722222222222221,LOW
6923283435fabd547f60ebe2e109a3e1,0.08333333333333333,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.125,0.1875,0.375,0.0954861111111111,LOW
69238c0949cf585168ba2f3f9a8c55cb,0.16666666666666666,0.1875,0.125,0.125,0.125,0.125,0.125,0.375,0.125,0.125,0.25,0.1875,0.17013888888888887,LOW
6953074125422a5fca58110a45dfd4e4,0.0,0.0,0.0,0.0625,0.5625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.1875,0.078125,LOW
696a25c2beb2f744ca2a5f6890197912,0.08333333333333333,0.0625,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.048611111111111105,LOW
69cf35dfa31af2bd728d476f43c8faab,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.875,HIGH
6a2f3062d68de732f8b4b67c9251119d,0.75,0.375,0.25,0.25,0.25,0.125,0.25,0.375,0.25,0.25,0.125,0.125,0.28125,LOW
6a2f9873cbf971a2083253cf82725949,0.75,0.375,0.5,0.375,0.375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.234375,LOW
6aa0beeb0226622462e95030241f2d45,0.16666666666666666,0.25,0.125,0.125,0.375,0.125,0.1875,0.125,0.125,0.25,0.125,0.125,0.1753472222222222,LOW
6aba770c6735588dd7bb3b3fbfff53ae,0.6666666666666666,0.5,0.375,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6701388888888888,HIGH
6ac24d57e429f3a4499ad618729f465e,0.0,0.0625,0.125,0.375,0.0625,0.125,0.125,0.5,0.75,0.75,0.5,0.5,0.3229166666666667,LOW
6adfeba2949e60f451a395834b2f9d62,0.5,0.1875,0.375,0.375,0.75,0.75,0.5,0.375,0.5625,0.5,0.375,0.5,0.4791666666666667,MEDIUM
6ae9d45f81204b111268a83e532c066b,0.3333333333333333,0.25,0.125,0.25,0.0625,0.25,0.375,0.5,0.375,0.375,0.375,0.125,0.2829861111111111,LOW
6b0e86d6b587585ff740cd64322e0ccc,1.0,0.75,0.75,0.5,0.75,0.75,0.5625,0.75,0.75,0.5625,0.5625,0.5625,0.6875,HIGH
6b5a53275e58e99ff6b4b5ca8e2419ba,0.6666666666666666,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.6805555555555555,HIGH
6b72714388f7b1fc621a48cc604abf9f,0.5,0.1875,0.125,0.125,0.375,0.125,0.375,0.375,0.375,0.375,0.375,0.375,0.3072916666666667,LOW
6b96fccd0832b7d6e26c6b4461ab78cb,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.125,0.5,0.5,0.125,0.0625,0.13541666666666666,LOW
6bbb61b011fce57d9e8b6b4eaf8eb319,0.6666666666666666,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6805555555555555,HIGH
6beae9ba9b58e8e5651ca28e80562499,0.08333333333333333,0.125,0.125,0.25,0.125,0.0625,0.0625,0.0625,0.0625,0.25,0.125,0.125,0.12152777777777778,LOW
6cdfde7101d4149a370033540626cfa7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.14583333333333334,LOW
6d05264c962bca2de27e7a00c85ef5ef,0.75,0.75,0.5625,0.75,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.7760416666666666,HIGH
6d190613bf57207017bf297c50846406,0.5,0.375,0.375,0.375,0.375,0.375,0.0625,0.0,0.125,0.5,0.375,0.375,0.3177083333333333,LOW
6d219e6c2e086d6959f4d90cad121009,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.041666666666666664,LOW
6d36cf35702c0c18080dd691ba3713ed,0.75,0.75,0.75,1.0,0.5625,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.8645833333333334,HIGH
6d50dd40b6b8251ff66487c089980d69,0.16666666666666666,0.125,0.125,0.125,0.125,0.1875,0.375,0.375,0.375,0.25,0.375,0.125,0.22743055555555555,LOW
6d9b56b5fb29fbc9fa9d7ab6ba92c3a6,0.3333333333333333,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.2673611111111111,LOW
6dbd4370f1c7fd52b4d5729c06decb2b,0.5,0.5,0.25,0.125,0.0625,0.0,0.0,0.0,0.375,0.5625,0.5625,0.25,0.265625,LOW
6dd141907c7e6b6576f0b5a42e32ed2f,0.0,0.0,0.0,0.0625,0.375,0.1875,0.125,0.375,0.0625,0.0625,0.0625,0.0625,0.11458333333333333,LOW
6de165518de641dbd2036b88f62084c5,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.75,1.0,1.0,0.0625,0.75,0.8177083333333334,HIGH
6e4e7542ac33aa5b2f8c113a47078d83,0.0,0.0,0.0625,0.125,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.036458333333333336,LOW
6eb7c7e72cb90d69c265a98a69d7e377,0.16666666666666666,0.125,0.0625,0.0625,0.125,0.125,0.125,0.125,0.125,0.125,0.0625,0.0625,0.10763888888888888,LOW
6ed838c1eaa2ccd08e2577f884bf2c43,1.0,0.75,0.75,0.75,0.75,0.75,0.5,0.1875,0.1875,0.1875,0.1875,0.1875,0.515625,MEDIUM
6edcc0ba8849df26e352550f29dd01de,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,LOW
6ee751dfbc727b1b579a188ce1d008e3,0.3333333333333333,0.125,0.125,0.125,0.125,0.125,0.0625,0.125,0.0625,0.0625,0.25,0.25,0.14756944444444445,LOW
6f4c097755723315504c5350686020c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5625,0.125,0.0,0.0,0.0,0.0625,LOW
6f842d21b455923e081bfb8af4f68062,0.0,0.0625,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.13020833333333334,LOW
6f8e4109afc8b865c47caaf0ede41cf4,0.3333333333333333,0.0625,0.125,0.125,0.125,0.125,0.125,0.375,0.1875,0.1875,0.1875,0.1875,0.17881944444444442,LOW
6fdb23af8340b1099be4094303766b11,0.0,0.5625,0.375,0.5625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,LOW
7030e30e6f4161e27a1965ec12d9ce6f,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.375,0.25,0.25,LOW
703cbd69fed358b400547e1b3ab9f46f,0.25,0.375,0.1875,0.25,0.25,0.1875,0.1875,0.0625,0.25,0.25,0.25,0.25,0.22916666666666666,LOW
70421d64d852df80b75dc946526884d0,0.0,0.125,0.125,0.125,0.375,0.125,0.75,0.75,0.5625,0.375,0.5625,0.25,0.34375,MEDIUM
7073b54e76c43d4a6bc53804c63bd312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0625,LOW
70831e8466d88649c11d146d27c22b48,0.16666666666666666,0.1875,0.1875,0.375,0.1875,0.375,0.1875,0.1875,0.1875,0.375,0.5,0.1875,0.2586805555555555,LOW
708efac888e4882c250788135a69ac32,0.25,0.1875,0.375,0.375,0.5,0.5,0.375,0.375,0.5,0.375,0.375,0.1875,0.3645833333333333,MEDIUM
709a16609909fee6377b3940451bff12,0.16666666666666666,0.125,0.25,0.25,0.375,0.125,0.375,0.375,0.375,0.375,0.0625,0.25,0.2586805555555555,LOW
709a71bb5e60bfa3161439cba8034a3a,0.3333333333333333,0.25,0.25,0.375,0.0625,0.125,0.1875,0.125,0.0625,0.0625,0.125,0.0625,0.16840277777777776,LOW
709d2f2bbdf401b856fdf41d179ade81,0.08333333333333333,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01736111111111111,LOW
70d272d98fce8d869d1f855ee38f8fb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.020833333333333332,LOW
70d7089a840256ad28912710e9cdc608,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.0625,0.06944444444444443,LOW
70d92d50ccae2cc0eb30ae99b4fda3fa,0.16666666666666666,0.125,0.125,0.125,0.0,0.125,0.125,0.1875,0.1875,0.1875,0.1875,0.1875,0.1440972222222222,LOW
710d8b9aa5ef8f9895fff27ed9218c1d,0.75,0.75,0.75,0.75,0.75,0.5625,0.75,0.75,1.0,0.5625,0.75,0.75,0.7395833333333334,HIGH
7137d1cbc03fe72dd0a32dd430b49f78,0.08333333333333333,0.5,0.375,0.0625,0.375,0.25,0.375,0.5625,0.375,0.125,0.0,0.125,0.2673611111111111,LOW
713b63e3309bd5679bc336b3e6b6135d,0.0,0.0,0.0,0.0,0.0,0.125,0.5625,0.375,0.5625,0.5625,0.5625,0.75,0.2916666666666667,LOW
71abb2e3fb7424a48b20bb7a0809f5ea,0.75,0.75,0.5625,0.75,0.75,0.5625,0.75,0.5625,0.75,0.75,1.0,0.5625,0.7083333333333334,HIGH
71b026d1414f371094ad071d02468f1b,1.0,0.5625,0.75,0.75,0.375,0.5625,0.75,0.75,0.75,0.5625,0.75,0.375,0.6614583333333334,HIGH
71b6645a5e55d861a484c10bdfcb30ee,0.6666666666666666,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.5,0.8055555555555555,HIGH
71c09d09bffaa69aa4c1d6fdf3f2ed1e,0.75,0.75,0.5625,0.5625,0.5625,0.75,0.75,1.0,1.0,1.0,0.5625,0.75,0.75,HIGH
71d2c0395ce609cfd6f6d6a9ed619f1a,0.0,0.5,0.75,0.5625,0.5625,0.25,1.0,0.0625,0.0,0.0,0.0,0.0,0.3072916666666667,LOW
71e28ccd862b4b6ef196136453526e9c,0.08333333333333333,0.0625,0.0625,0.0625,0.125,0.1875,0.125,0.0625,0.0625,0.125,0.125,0.125,0.10069444444444443,LOW
71f750d1ac24343ca3a3de5e197af6ec,0.3333333333333333,0.375,0.5625,0.5625,0.375,0.75,1.0,0.75,0.75,0.75,0.5625,1.0,0.6475694444444444,MEDIUM
7242ed529b24d0406b193301c4739b54,0.16666666666666666,0.125,0.0,0.0,0.0,0.0625,0.375,0.375,0.375,0.25,0.25,0.25,0.18576388888888887,LOW
728d67fc4c1187361a674b41b92e0602,0.5,0.5,0.5,0.75,0.5,0.5,0.75,1.0,1.0,0.75,0.75,0.75,0.6875,HIGH
7291c06afc26e2346c6fabb9818c725d,0.0,0.25,0.25,0.25,0.0625,0.375,0.375,0.1875,0.125,0.1875,0.0625,0.0,0.17708333333333334,LOW
72a0d0bbb0b7fb1a1b94db9b404fc997,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0642361111111111,LOW
73051c4485db78111612f2de609ef769,0.25,0.125,0.125,0.125,0.25,0.1875,0.125,0.0625,0.0625,0.125,0.375,0.125,0.16145833333333334,LOW
731dbbd95da90daddebac0c9907b1f81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.1875,0.041666666666666664,LOW
73add6c6128dd7f65bb97a8e5af52c4c,1.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,HIGH
73d269b3d5e45bb39579e21ee59eac78,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.5625,0.1875,0.375,0.5625,0.703125,HIGH
7409582429f085df923afca66da4cfc3,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.0625,0.0625,0.125,0.25,0.25,0.25,0.14930555555555555,LOW
74133c6506ba4e87d8a00d13edcdd4f9,1.0,1.0,0.5625,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.9010416666666666,HIGH
7462ebfbe1d8bb190a00384205ddc55a,0.5,0.375,0.25,0.375,0.5625,0.5625,0.5625,0.75,0.75,0.75,0.75,0.75,0.578125,MEDIUM
74be2b4ce14a73f5a9e438dc21ef75e9,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,0.4166666666666667,MEDIUM
74d3a2274ad5520eaead0becb0140ec8,0.5,0.75,0.5625,0.75,0.75,1.0,0.75,0.5,0.75,1.0,0.75,0.75,0.734375,HIGH
74ee3d188f159cc1493c791c27a7a135,0.16666666666666666,0.375,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.0625,0.125,0.5625,0.21180555555555555,LOW
750ff883b7847da50f5a45e0fea88ae3,0.5,0.5625,0.5625,0.5625,0.5625,0.375,0.375,0.5625,0.1875,0.1875,0.1875,0.25,0.40625,MEDIUM
752c5f4b20888e71b88db692a093de25,0.08333333333333333,0.375,0.375,0.125,0.375,0.5625,0.375,0.5,1.0,0.75,1.0,0.5625,0.5069444444444444,MEDIUM
75642d0d96e306b8c793675195594f3d,0.08333333333333333,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.25,0.125,0.1111111111111111,LOW
757b32f094beb2ec28c9d43e3a9a6b9a,0.16666666666666666,0.25,0.5,0.1875,0.25,0.25,0.75,0.75,0.75,0.375,0.375,0.5,0.42534722222222215,MEDIUM
75aea4252f9ee72eb75e2bda4e8ac78f,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0642361111111111,LOW
75c263fc53a1d708be91e800f2395bfb,0.25,0.5625,0.125,0.125,0.125,0.1875,0.25,0.5,0.25,0.25,0.25,0.25,0.2604166666666667,LOW
75c8051746e422e751a45970859576a3,0.75,0.75,0.5625,0.75,0.5625,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.7395833333333334,HIGH
75d964d0d2d21d44778be4a78dcf91f5,0.0,0.0,0.125,0.25,0.0625,0.125,0.25,0.375,0.375,0.375,0.25,0.25,0.203125,LOW
75fc93346975a071b34fca3f08c61373,0.5,0.375,0.375,0.375,0.375,0.5,0.375,0.5625,0.375,0.375,0.375,0.375,0.4114583333333333,MEDIUM
7622551b43fa1a12f9440f9d328ef759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75,0.22916666666666666,LOW
762cb2492576dfe006c33ff15dfa49ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.1875,0.03125,LOW
763027c024794dedee5badb949e5caf7,0.25,0.125,0.1875,0.25,0.1875,0.1875,0.5,0.5,0.5,0.5,0.375,0.375,0.328125,LOW
76346dc12d94874da111a5a651b4520d,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.13888888888888887,LOW
764ced5eb9945510c26a25c43221f603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5625,0.06770833333333333,LOW
7656cf707af47d49fc5daeb45ee70e74,1.0,1.0,0.5,0.25,0.5,0.25,0.75,0.75,0.5,0.75,1.0,0.75,0.6666666666666666,HIGH
7669392a66e6d3b461971fdba36440f3,0.6666666666666666,0.5,0.25,0.5,0.5,0.25,0.0625,0.5,0.5,0.5,0.5,0.5,0.43576388888888884,MEDIUM
76f0f232dc066a78d4f1b6ad03bc7865,0.5,0.125,0.375,0.25,0.375,0.0625,0.75,0.5625,0.375,0.375,0.5625,0.5625,0.40625,MEDIUM
7756e362c167db41164a2d62064f80e8,0.5,0.5,0.5,0.5,0.375,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.5520833333333334,MEDIUM
779d6600df79f76b4cd75c32421b54ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.10416666666666667,LOW
77cbd27327c44fe8f39948a37227f976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.1875,LOW
77cf90ebaec238d99aedf09bb839bca1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.375,0.125,0.125,0.09375,LOW
77d9adb2463001d51577501609983b2f,1.0,1.0,0.75,0.75,0.5625,0.0625,0.375,0.0625,0.0,0.0,0.0,0.0,0.3802083333333333,MEDIUM
78337092cdd33782869dd1bccf5b094a,0.16666666666666666,0.25,0.125,0.125,0.375,0.125,0.375,0.25,0.25,0.125,0.125,0.125,0.20138888888888887,LOW
784384d51f5700d0d4057377873af5c3,0.5,0.125,0.125,0.25,0.125,0.1875,0.375,0.5,0.1875,0.5,0.5,0.5,0.3229166666666667,LOW
78441e684f9cdf42131d765e23c53f7d,0.0,0.0625,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.296875,LOW
78536eeb1a13b6de31497918da3d054d,0.25,0.1875,0.25,0.25,0.25,0.25,0.25,0.1875,0.1875,0.5,0.5,0.25,0.2760416666666667,LOW
7887a9e45dd25cb4b1295fbf578258df,0.0,0.0,0.0,0.0,0.0,0.0625,0.375,0.0,0.0,0.0,0.5625,0.5625,0.13020833333333334,LOW
78e4c6e8cba6ec186f19590897e00552,0.6666666666666666,0.75,0.375,0.375,0.375,0.5,0.75,0.75,0.75,1.0,0.5,1.0,0.6493055555555555,MEDIUM
790806024f2f9c231ec98c6de29aca1b,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.125,0.375,0.375,0.375,0.375,0.375,0.25,0.21527777777777776,LOW
795dc953ddad1b89526c5090db88d837,0.16666666666666666,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.07638888888888888,LOW
799e690a38130136a8ad62793d574ed7,0.25,0.0625,0.125,0.375,0.125,0.375,0.5,0.75,0.75,0.75,0.5,0.75,0.4427083333333333,MEDIUM
7a3fee6e66788e2f1411d0fae0b2e350,0.5,0.5625,0.5625,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.78125,HIGH
7a6a644aae0e27efa870833d0b5e71f7,0.5,0.375,0.375,0.375,0.75,0.375,0.5,0.5,0.75,0.75,0.75,0.0625,0.5052083333333334,MEDIUM
7a6e493e9983c99eb811786febe4f3c8,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.5972222222222222,MEDIUM
7aa06e78fa8754ca1cfc318c88832c9e,0.16666666666666666,0.125,0.125,0.125,0.0625,0.125,0.125,0.375,0.375,0.125,0.125,0.25,0.1753472222222222,LOW
7ac53b79900228ff2392af4e3cc6cf77,0.3333333333333333,0.25,0.25,0.375,0.375,0.5625,0.375,0.5625,0.5625,0.5625,0.375,0.25,0.40277777777777773,MEDIUM
7ae393d2a7331993c2bedfe2d2156ae8,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.125,0.125,0.125,0.125,0.0954861111111111,LOW
7b29f61f9a3dfb0dedc8f0049d18e265,0.75,0.75,0.75,0.375,0.75,1.0,0.75,0.75,0.1875,0.75,1.0,1.0,0.734375,HIGH
7b5d79f69f1ce62ce6232b63560e369f,0.08333333333333333,0.125,0.0625,0.0625,0.125,0.125,0.125,0.375,0.125,0.0625,0.0625,0.0625,0.11631944444444443,LOW
7b9db6e4cf0b3fd39e83c093172e0aca,0.75,0.5625,0.5625,1.0,0.5625,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.828125,HIGH
7bbaa0da3bc7f2fb99ad0ed802d1223a,0.0,0.0625,0.0,0.125,0.125,0.0625,0.0625,0.5,0.5,0.5,0.5,0.25,0.22395833333333334,LOW
7bcbecb2e11a1ea3226e168c671c9f9b,0.3333333333333333,0.25,0.125,0.125,0.375,0.25,0.375,0.25,0.375,0.375,0.25,0.25,0.27777777777777773,LOW
7c04bdc881b464717ba06672b77418db,0.75,0.5625,0.5625,0.5625,0.75,1.0,0.75,0.75,0.75,0.75,0.5625,0.0625,0.6510416666666666,MEDIUM
