,ACCOUNT_NUM.hash,Voice_Package,Voice_Month_Subscribed,Voice_Rental,Voice_One_Time_Charge,is_Megaline_Package,is_FTTH_Package,is_VAS,FREE_or_PAID,is_Subscription,Package_Count
18522,90de5f7c577e7e29b123ac7855eed102,,,,,,,YES,PAID,,1
18523,90e362af0be983f9d68c1383d6f4b037,,,,,,,YES,PAID,,2
18524,90e3a4c0f1570c40011333b5179d9373,,,,,,,YES,PAID,,1
18525,90e41ceaa3a2c21278784d50bd028b91,,,,,,,,PAID,,1
18526,90e53fd12c9dfae329e03e24bdc96f3d,,,,,,,YES,PAID,,1
18527,90f080f009d48e1856418ee23f33d861,,,,,,,YES,PAID,,1
18528,90f1ad392d63ac2eab7081dedab648ad,,,,,,,YES,PAID,,1
18529,90f4f34d601adf4711709e1abbb504d6,,,,,,,YES,PAID,,1
18530,90f4f7675f9844fe930e1609b0559bb5,,,,,,,YES,PAID,,1
18531,90f6d88f7f313686e47ec60d43a573c3,,,,,,,YES,PAID,,1
18532,90fabd998801354dffdbf765688df050,,,,,,,YES,PAID,,1
18533,90fcb8877f91c1251137327082915024,,,,,,,YES,PAID,,1
18534,90fdee316a57463199987121ae1a054c,,,,,,,YES,PAID,,1
18535,90fdf9352b5e1e6cdf77b12e2f5399d8,,,,,,,,PAID,,1
18536,90fe3fbdceea35adab690e62f47aa362,,,,,,,YES,PAID,,1
18537,90ffef95fe998ccb805044f4c506bb98,,,,,,,YES,PAID,,1
18538,91004efce403f2277cef0983bce9a180,,,,,,,YES,PAID,,1
18539,9100f510b46b6c059b271def999e11ed,,,,,,,YES,PAID,,1
18540,910891af51eb34f5af5f6c2f62d3f86b,,,,,,,YES,PAID,,1
18541,9109f9f6c608e0b7dc723648e81aeb6c,,,,,,,YES,PAID,,1
18542,910d2ba1fe228eaf9151e2d996cb3b30,,,,,,,YES,PAID,,1
18543,910f40ab5951955a0165f8771f7c6d56,,,,,,,YES,PAID,,1
18544,9112a3ecb4cd530b9fef94bf16ebfe52,,,,,,,YES,PAID,,1
18545,911420dfeaef9a7ed1ffd2001c30df0b,,,,,,,YES,PAID,,1
18546,9114dd53db4d9a216e825ac24825dbf2,,,,,,,YES,PAID,,1
18547,91173666a7ffad9461eef41ea3b0aed2,,,,,,,YES,PAID,,1
18548,9118a736b43a90ca402c11556c101ed9,,,,,,,YES,PAID,,1
18549,9118c0a83251aa30693c646f817c8db2,,,,,,,YES,PAID,,1
18550,911a53e6c45e6a773eb42993764e69de,,,,,,,YES,PAID,,3
18551,911c5958d7597c1acf2fc2fbdcc5bdb7,,,,,,,YES,PAID,,1
18552,911dd9119bdbbd1a3fe71c265d48bd83,,,,,,,,PAID,,1
18553,911e4a22e761de3976845a6f88b9ef60,,,,,,,YES,PAID,,1
18554,9122d19e3973b3f37d87bdfcfb3c8fee,,,,,,,YES,PAID,,1
18555,912414025e1180ec0c62321fc497e3ab,,,,,,,YES,PAID,,1
18556,9129798ef7234877cf93198ae7f405ac,,,,,,,YES,PAID,,1
18557,912a5254661baed791ad3060edfc114d,,,,,,,YES,PAID,,1
18558,912a950b3c48244f22331d5e2c2ed34c,,,,,,,YES,PAID,,1
18559,912b6e691c82336f652f0791d4aef570,,,,,,,YES,PAID,,1
18560,912f64d207976718580c0df8e21ee892,,,,,,,YES,PAID,,1
18561,9132197b82376dbfcbda2faf35b080b1,,,,,,,,PAID,,1
18562,91332974576f17c0345efe0c0cc2709a,,,,,,,YES,PAID,,1
18563,9133824ae8dc094a6fd36e4cd90cb7a5,,,,,,,YES,PAID,,1
18564,913476862115a176cae3c1abf3fc0f3d,,,,,,,YES,PAID,,1
18565,9134c53649e5219750a3cc0ca5f48c64,,,,,,,YES,PAID,,1
18566,9135d32e460f1607319ecd41d7e76ad6,,,,,,,,PAID,,1
18567,91376569fbbd024b435a3bf49a92ad6f,,,,,,,YES,PAID,,1
18568,913a789e26cf9001b9776f1b8254ca35,,,,,,,YES,PAID,,2
18569,913ccb2040c03d3a63d2d74ef06bf218,,,,,,,,PAID,,1
18570,9141f3684c261597eda883581b72738a,,,,,,,YES,PAID,,1
18571,914317e120a7715e4f601925e7941653,,,,,,,YES,PAID,,1
18572,914321f43b6dacd49811b2be4e959c83,,,,,,,YES,PAID,,1
18573,9143e744108bf9c7f392c22f58a29d63,,,,,,,YES,PAID,,1
18574,9145887fd4b2298dfda27a42d171406c,,,,,,,YES,PAID,,1
18575,9146871ea328a22fbf89cbedfda90c64,,,,,,,YES,PAID,,1
18576,9146ebb34c79f2e4c73aa47040575003,,,,,,,YES,PAID,,1
18577,914822df18a0fec21e1d0301912af26e,,,,,,,YES,PAID,,1
18578,9148c6e0fc0fc33109847b638f12b476,,,,,,,YES,PAID,,1
18579,914b4aa76856f599840ffda655423efb,,,,,,,YES,PAID,,1
18580,914b9af723958c056e244ba2216ca819,,,,,,,YES,PAID,,1
18581,914c8ec8dc9cfc9474d4a6184f841874,,,,,,,YES,PAID,,1
18582,914f3f1ed24f7e74b509887b20ae3be3,,,,,,,YES,PAID,,1
18583,914f4caf98e36d45627e90a284ed1eff,,,,,,,,PAID,,1
18584,914fbbdb85161ab07c43d50f08c663ba,,,,,,,YES,PAID,,1
18585,91509e34a6cc07f3de6e3a5d6f9c5668,,,,,,,YES,PAID,,1
18586,9151d9cfec305e310b488376be726c70,,,,,,,YES,PAID,,1
18587,915292e7b17f3394ec823f1584bd6e91,,,,,,,YES,PAID,,3
18588,9154c984d0cfbdf01675b804283b7f73,,,,,,,YES,PAID,,1
18589,9156fc93e18fc8b34f71c92bac06100e,,,,,,,,PAID,,1
18590,915e99baa5b60042d3ff57e8106728a9,,,,,,,YES,PAID,,1
18591,9162f2b0ad8a4a3eeb5da870e7f8320f,,,,,,,YES,PAID,,1
18592,91660e0f03faac589f06fce1d71cbdf8,,,,,,,YES,PAID,,1
18593,91663c5b165d50be28fd77bdb157a593,,,,,,,YES,PAID,,1
18594,9166dd2780ae6bc3ed428aa96932d794,,,,,,,YES,PAID,,1
18595,9167398ae3cab55c70a36250d2e77ef6,,,,,,,YES,PAID,,1
18596,916758553dd7b2420bf94c3b4d4c048f,,,,,,,YES,PAID,,1
18597,916bf77cc4005a29a910227a99a79063,,,,,,,YES,PAID,,1
18598,916cc8ca3870e87dcaa491253619f159,,,,,,,YES,PAID,,1
18599,916d033b073c3b5bb6977b2aca864352,,,,,,,YES,PAID,,1
18600,916fd796383403c8cc7670dff7a701d5,,,,,,,YES,PAID,,1
18601,917023d80ddfdd3506f180082f8abc90,,,,,,,YES,PAID,,1
18602,9170542ad81929e228980138ff189b72,,,,,,,YES,PAID,,1
18603,91712a30497a9d45e1be91a495780535,,,,,,,,PAID,,1
18604,917173a58438781c7a336f0c3177fbbb,,,,,,,YES,PAID,,1
18605,9174428d14d737c334d356e3a909c80d,,,,,,,YES,PAID,,1
18606,91763a0c90c431b4790e5d53f5eb2d71,,,,,,,YES,PAID,,1
18607,91772ec7ac7e7ff2565dd9e774340eec,,,,,,,YES,PAID,,1
18608,91782fd8f6f4cb256a3c0f67a701018f,,,,,,,YES,PAID,,1
18609,9178afee16181d54b84afd041cd48ac7,,,,,,,YES,PAID,,1
18610,917e594b604d3162c28f60b13e97cba9,,,,,,,YES,PAID,,1
18611,917eea13f844efcf9774aca7872f9c9c,,,,,,,YES,PAID,,1
18612,917f56efc8984070eddf5c3a3c00aa2d,,,,,,,YES,PAID,,1
18613,917fd72a52203f9efafa147ec5eb0f59,,,,,,,YES,PAID,,1
18614,9184cd18328ce2c159336d8c16226d46,,,,,,,YES,PAID,,1
18615,918a36ec6908b6f3e5e5a88aeb183c09,,,,,,,YES,PAID,,1
18616,918ce8fc1d506b14577658dd1f070cc1,,,,,,,YES,PAID,,1
18617,918f737513f73ff69f7fb9d59a27f11d,,,,,,,YES,PAID,,1
18618,9193e1b8d15a309e31e76adf762d556c,,,,,,,YES,PAID,,1
18619,9194f6473f55964300431d03aeba9463,,,,,,,YES,PAID,,1
18620,919864dd18e781827b462feaa2a8ac65,,,,,,,YES,PAID,,1
18621,9199d2ea69bcc312d852ff44f090cfba,,,,,,,YES,PAID,,1
18622,919b7d013cc2426398cb6a0d587b0432,,,,,,,YES,PAID,,1
18623,919d7182906a4ad5ed1ebbb689254883,,,,,,,YES,PAID,,1
18624,919e1ffa7f754f82314a2d678b2f6140,,,,,,,YES,PAID,,1
18625,919f0bec095c6a39629abfcd95ddb699,,,,,,,YES,PAID,,1
18626,919f9ffafa6deefe06558030da0fd8c7,,,,,,,YES,PAID,,1
18627,91a02ae00fafba1784a79d3217b54541,,,,,,,YES,PAID,,1
18628,91a0cba34ba1e27e95f65e0bae8ac7aa,,,,,,,YES,PAID,,1
18629,91a1ce7a912fa2cbd415836548ce62bc,,,,,,,YES,PAID,,1
18630,91a4c27910136802a7ae4debd9c4b708,,,,,,,YES,PAID,,1
18631,91a8852cb897f9954bf381e58503bd35,,,,,,,YES,PAID,,1
18632,91a965ff924ed4458918082fb6962954,,,,,,,YES,PAID,,1
18633,91aa11b80ced4f650d609fcc57c18607,,,,,,,YES,PAID,,1
18634,91adf8de9d3b26ab3a675fbc4aee953d,,,,,,,YES,PAID,,1
18635,91b3cf834aa4f19ac43f1f81cf1ac0c2,,,,,,,YES,PAID,,1
18636,91b47b8af575ee2c8f1798f2d1131ec6,,,,,,,YES,PAID,,1
18637,91b600020641edab1f37f80f2ae25bd2,,,,,,,YES,PAID,,1
18638,91b7b13b98b543c9684363301ad23f35,,,,,,,YES,PAID,,1
18639,91b7cc2af727c6cf521408fa0cf91489,,,,,,,YES,PAID,,1
18640,91b8040f1fecd937f7176150cef133ab,,,,,,,YES,PAID,,1
18641,91bba4f27c6410f76fa8435476d446fa,,,,,,,YES,PAID,,1
18642,91be75c6c250d086f7aa9561b7bc91b0,,,,,,,YES,PAID,,1
18643,91be9e9385ffa274c1bdd8ff00e05504,,,,,,,YES,PAID,,1
18644,91beaffd8859ce7be7b3c4605ee4c394,,,,,,,YES,PAID,,1
18645,91bfc388639616e260a8904ab4b862a8,,,,,,,,PAID,,1
18646,91c12e631be73d40fbcdd653df5bfc2d,,,,,,,YES,PAID,,1
18647,91c181cebeff73639a14d57f9d0a46f4,,,,,,,YES,PAID,,1
18648,91c5bc970be77cf27d69cfd78d42ee47,,,,,,,YES,PAID,,1
18649,91c6f3419468afac12b8232d631eb763,,,,,,,YES,PAID,,1
18650,91c9bc5240c26e856c003d4e234608c6,,,,,,,YES,PAID,,1
18651,91cd432f2e50e72c81b155bc4d246857,,,,,,,YES,PAID,,1
18652,91d004c11c1ec2975817d82c99497128,,,,,,,YES,PAID,,1
18653,91d26542c3298d836c5a6242c19064d6,,,,,,,YES,PAID,,1
18654,91d2cc70a560b43e7a19e312e3b336d6,,,,,,,YES,PAID,,1
18655,91d6d7dfdcd1dd406683d284079e5285,,,,,,,YES,PAID,,1
18656,91d922ffb9ba2c1a852ee707e8eead7e,,,,,,,YES,PAID,,1
18657,91da0ae5e48bc503c217ba0c3839388b,,,,,,,YES,PAID,,1
18658,91da837c0b607bd76410e25560a14e18,,,,,,,YES,PAID,,1
18659,91dd902bac99bd2b27e090597dafa218,,,,,,,YES,PAID,,1
18660,91e32874b1fbe2b842c5a680ca210a13,,,,,,,YES,PAID,,1
18661,91e3815837b064c5f0444d7e01d7e7b6,,,,,,,YES,PAID,,1
18662,91e456160ff30a09d4410aa3ff4eeea6,,,,,,,YES,PAID,,1
18663,91e52276bac491b6a4502ba5d7bce6fc,,,,,,,YES,PAID,,1
18664,91e56556beb0017f424759233bf3b055,,,,,,,YES,PAID,,1
18665,91e65b0052f89db3458a645913e4b86f,,,,,,,YES,PAID,,1
18666,91e9fe3b969061edc8a55d67434836d0,,,,,,,YES,PAID,,1
18667,91eeba46da286668792ad0a95f000b62,,,,,,,YES,PAID,,2
18668,91f123b77b8c979f23fffc546d5e0afd,,,,,,,YES,PAID,,1
18669,91f13943020cdae9ce937550f7032d44,,,,,,,,PAID,,1
18670,91f2e5309d0c219caf09d2f2668d74c0,,,,,,,YES,PAID,,1
18671,91f3a5c7d20435c27efde9b3f2dfc0fc,,,,,,,YES,PAID,,1
18672,91f6d2c3c4df97bd1a7ac4a641973760,,,,,,,YES,PAID,,1
18673,91f748483bddfdf479585e66db40b874,,,,,,,YES,PAID,,1
18674,91fd1aadada78794b26c8a0aa47b8672,,,,,,,YES,PAID,,1
18675,9201071b7280c47f198807ea479d710d,,,,,,,YES,PAID,,1
18676,92013d8e6b99b15b5db744d43844d1fa,,,,,,,YES,PAID,,1
18677,9201f7105d3863bf77f35c60aa71fc7f,,,,,,,YES,PAID,,1
18678,920402bcaf3a2c50bbaea1076b4d4511,,,,,,,YES,PAID,,1
18679,9207ca8178ebf65c884b08b21bf6b471,,,,,,,YES,PAID,,1
18680,920808a22d4a6af3fd91a3eec86669e7,,,,,,,YES,PAID,,1
18681,92089864a24185f7efa29e5af7feb7b6,,,,,,,YES,PAID,,1
18682,9209afe1b9cece373cb476bd823fc87a,,,,,,,YES,PAID,,1
18683,9209e9641712b51e288d336d2f504cf4,,,,,,,YES,PAID,,1
18684,920a9b44439c7c489ba435571d6ec9c7,,,,,,,YES,PAID,,1
18685,920b0506cf891f387b610dd7786d42b3,,,,,,,YES,PAID,,1
18686,9210749181b31d0648b1b6fe28e04db0,,,,,,,YES,PAID,,1
18687,9215df00af5cc4e126358932f66027f1,,,,,,,YES,PAID,,1
18688,9216f1424eb58366a8b7a32edd759c59,,,,,,,YES,PAID,,1
18689,92199cb4ed5d49e383036e77ff0f4711,,,,,,,,PAID,,1
18690,921d227d560b5997114c0db3bc2e8b7e,,,,,,,YES,PAID,,1
18691,921e8b5bdd7be832de47f443ad0723a8,,,,,,,YES,PAID,,1
18692,921e9cd3b37be58df656f2b0f394637d,,,,,,,YES,PAID,,1
18693,921fff422536584b5ba4063497c1e9b1,,,,,,,YES,PAID,,1
18694,9220c043c2f672b071653c00233c640c,,,,,,,YES,PAID,,1
18695,9225d3d89aaf744a755ff5bf5d343292,,,,,,,YES,PAID,,1
18696,9226000c0f50685d2079647139f3a4f8,,,,,,,YES,PAID,,1
18697,9227b2233ab60677ed9fd474efdf8899,,,,,,,YES,PAID,,1
18698,9229f2d3cba9f37e2035d478e657dddc,,,,,,,YES,PAID,,1
18699,922fdfd8546dcc48bf4d45cbf6cce6c4,,,,,,,YES,PAID,,1
18700,92330884e721df10e683dea034ef186a,,,,,,,YES,PAID,,1
18701,923659db0ab915e85c7c0c6aa499a0b9,,,,,,,,PAID,,1
18702,923e524af33cea973e6b5d86ea47d4d3,,,,,,,YES,PAID,,1
18703,923ee300ba6dd6d175f21979bc9c0e6a,,,,,,,YES,PAID,,1
18704,924139da3a44b3dccf7773363097a08f,,,,,,,YES,PAID,,1
18705,924704881fea8a129669f832a09bcf22,,,,,,,YES,PAID,,1
18706,92477505177f19092c6564f2643ccbfb,,,,,,,YES,PAID,,1
18707,92487af1b52e93b08342d5c4aef6f40a,,,,,,,YES,PAID,,1
18708,924a6abd531cc0ce1bac68213250e50a,,,,,,,YES,PAID,,1
18709,9251525c0a55893680a3d0e0d9295b0e,,,,,,,YES,PAID,,1
18710,925189e7d2506c38e7efc47ffc7193ab,,,,,,,YES,PAID,,1
18711,92563db780f368512dc2eb7aeb2b3787,,,,,,,,PAID,,1
18712,92571ee147ba9bdfcd835eef8ca62bf0,,,,,,,YES,PAID,,1
18713,9257b8b54ff3fb0c807ce71d5e0fb3b6,,,,,,,YES,PAID,,4
18714,9259c9ebb772918345fa21457dc755d4,,,,,,,YES,PAID,,1
18715,925b01a4a4a98e1b98df2fda93970898,,,,,,,,PAID,,1
18716,925de55d7edb2d85511f47296db4612e,,,,,,,YES,PAID,,1
18717,925e43a3a722be63cd4e00013898f687,,,,,,,YES,PAID,,1
18718,925f033a2167ff983510638c1f8eabf1,,,,,,,YES,PAID,,1
18719,9267947b3813b474cdc6c29dd3fd866e,,,,,,,YES,PAID,,1
18720,926b1b6110b7c949e52e1ad18c69c785,,,,,,,YES,PAID,,1
18721,926f1ceacb34981bc002177683f42b0f,,,,,,,YES,PAID,,1
18722,92702dc1dff61f11e2e03c5fd77b081a,,,,,,,YES,PAID,,1
18723,92746151a6f4ea0b804bbca23b9079ae,,,,,,,YES,PAID,,1
18724,92747b298402a32aa76500eda0128fab,,,,,,,,PAID,,1
18725,927534e9609b7c4f8d70d56640216cf6,,,,,,,,PAID,,1
18726,9276ad642f7a12c9f502bf562564a491,,,,,,,YES,PAID,,1
18727,9277f0518bf9913571832e43fe673e7f,,,,,,,YES,PAID,,1
18728,927bdfc246fa02ad6af444a71ccb21e2,,,,,,,YES,PAID,,1
18729,927e372d5430e4eb7bc74555e18c9ca1,,,,,,,YES,PAID,,1
18730,9280b75126ba386069defb677bd2e7c6,,,,,,,YES,PAID,,1
18731,9280caf33cb79cb8c056026ed3ba70f8,,,,,,,YES,PAID,,1
18732,928683302455363ff373df0a1b48d8c9,,,,,,,YES,PAID,,1
18733,92889fe5f510c7536e1ccd012f3fd569,,,,,,,YES,PAID,,1
18734,928960b93cc020d44ce78a59974c2696,,,,,,,YES,PAID,,1
18735,928b3492b461ad8a075bc0e18e4146ae,,,,,,,YES,PAID,,1
18736,928c71afcea2b984939a5d003ac0e2d5,,,,,,,YES,PAID,,1
18737,9291d4457cd7ad3c22e179d07f08835a,,,,,,,YES,PAID,,1
18738,9291e71f438ed194200d297cd1b07d51,,,,,,,YES,PAID,,1
18739,92933dd289d7f5a820526524f2e5b634,,,,,,,YES,PAID,,1
18740,9293776f9fac2a1b616bec7c2d2c8297,,,,,,,YES,PAID,,1
18741,929750ef0f074676dbc0609ac3510a1a,,,,,,,YES,PAID,,1
18742,929bf0c7cb79f8b3adccfc18fec9f497,,,,,,,,PAID,,1
18743,929d4da5c468a8fca38aa1694b607d66,,,,,,,YES,PAID,,1
18744,929d4e689656346f9d01d80d96eef559,,,,,,,YES,PAID,,1
18745,929d5e68182e24a3158bcfc0ca0da155,,,,,,,YES,PAID,,1
18746,929e66be45ff9c97f9673038924c12fa,,,,,,,YES,PAID,,1
18747,92a13a8d08970960020d69d7bae150b3,,,,,,,YES,PAID,,1
18748,92a4c76a9fc871ed285f050c2b54ee8c,,,,,,,YES,PAID,,1
18749,92a6c6aff0294aee969f42adf25e3156,,,,,,,YES,PAID,,1
18750,92a7f7e283a0ed25a111888be5b7d812,,,,,,,YES,PAID,,1
18751,92aa486a60f797c414a61999ac9300e1,,,,,,,YES,PAID,,2
18752,92aa8f1efdf84efe91cf109cb0ca4d3c,,,,,,,,PAID,,2
18753,92abc9c0afb82a45580e630e9ee204c5,,,,,,,YES,PAID,,1
18754,92ac50aef4fbe92c5117da70b6fa3aa7,,,,,,,YES,PAID,,1
18755,92ad3098472fe39d7f275b51b8b143eb,,,,,,,,PAID,,1
18756,92ad501cf8f41c578029622e9f54413e,,,,,,,YES,PAID,,1
18757,92aec6a97c34f7d373098865a4e9b4a0,,,,,,,YES,PAID,,1
18758,92aff27247977dc8de8ef2da78915442,,,,,,,,PAID,,2
18759,92b0e5d426f7772e52c5fb95f7afe10b,,,,,,,YES,PAID,,1
18760,92b19de85c031305d27066239f274acc,,,,,,,YES,PAID,,1
18761,92b9a5c184c45497d74d771f0eceea8d,,,,,,,YES,PAID,,1
18762,92bad78d47ddb26ece9551c7c4876e75,,,,,,,YES,PAID,,1
18763,92bd051fbbb6a587d94e613f9370e72d,,,,,,,YES,PAID,,1
18764,92bfd40f2f2facaa49fa029f724eaf09,,,,,,,YES,PAID,,1
18765,92c4c3bdee7856d0847b04aaedfff045,,,,,,,YES,PAID,,1
18766,92c5d2b328b93f8dce3521d16db1bae9,,,,,,,YES,PAID,,1
18767,92c81f458a2616b183530bc60ad21671,,,,,,,YES,PAID,,1
18768,92cac36d5bf55ddaccb5f86c5a780d40,,,,,,,YES,PAID,,1
18769,92cdc4fd31c50f9c7c3b6bb63d8d2ef5,,,,,,,YES,PAID,,1
18770,92cfee2549987ea9b045369c708c315d,,,,,,,YES,PAID,,1
18771,92d0aa3ed94fd0e180282f2b01a0c48f,,,,,,,YES,PAID,,1
18772,92d4033fe4bd28770dbeb739db9e39fd,,,,,,,YES,PAID,,1
18773,92d4264d50dfc91d0a347346f50232f7,,,,,,,YES,PAID,,1
18774,92d449ea2edb783488b264822a9fed98,,,,,,,YES,PAID,,1
18775,92d6a6bef8c0b09e15906387f4f6561b,,,,,,,YES,PAID,,1
18776,92d6cb68c1cbe8426bc8e9d712ad5c96,,,,,,,YES,PAID,,1
18777,92d76e6dd9ecf98ef0c1d3a3314d5d70,,,,,,,YES,PAID,,1
18778,92d95becc85ca992a6980296445e5de1,,,,,,,YES,PAID,,2
18779,92db526cd1eeb0cdea6425e791827e35,,,,,,,YES,PAID,,1
18780,92dc6356f289521805b001433abd6796,,,,,,,YES,PAID,,1
18781,92dda0700cbd5dfd93fa63db1f75981b,,,,,,,YES,PAID,,1
18782,92df1782e7b6e4b0ddf44c4c08c16f29,,,,,,,YES,PAID,,1
18783,92e3a7190ce7432aa69858929b42bc8d,,,,,,,YES,PAID,,1
18784,92e3b970c9e07f8e693edd5492fd4b0f,,,,,,,YES,PAID,,1
18785,92e5140c6a375ac749d69b50b5c8e033,,,,,,,YES,PAID,,1
18786,92e5a087426e55a8ce5cb4b6da69a586,,,,,,,YES,PAID,,1
18787,92e7248ea7da11ade0049b0c96b00e00,,,,,,,YES,PAID,,1
18788,92e9c3e749a0e9ac40106c96c321e3de,,,,,,,YES,PAID,,1
18789,92ecab65d0bf1363c99cb6db71eddcf9,,,,,,,YES,PAID,,1
18790,92eea0ed3a7e7e4bb0e38a7a17239c0c,,,,,,,YES,PAID,,1
18791,92ef3b7f6389856c0966a3faf6308976,,,,,,,YES,PAID,,1
18792,92f1ae15d63b16555f1295a67743ca03,,,,,,,YES,PAID,,1
18793,92f2505df92fa3eca60fcc46ce5ff1ca,,,,,,,YES,PAID,,2
18794,92f2bbe3b494563ec7df8d579d07176f,,,,,,,YES,PAID,,1
18795,92f44d47f4b61f308a199e165775a582,,,,,,,YES,PAID,,1
18796,92f4dff655dfa9d3589d408e2647ffaa,,,,,,,YES,PAID,,1
18797,92f7775bdd799d623ae87c9bcc52ffb0,,,,,,,YES,PAID,,1
18798,92f8dd5431aa409532a3e5c97db680c4,,,,,,,YES,PAID,,1
18799,92fa9fd4596887a62445c99065509fa5,,,,,,,YES,PAID,,1
18800,92fb450ecc91c48dff2d46d0b2dbe34d,,,,,,,YES,PAID,,1
18801,92fbbea314845ea32046ff7e2890f4c3,,,,,,,YES,PAID,,1
18802,92fc90daa3a5d6d4fe45a8ead3cca305,,,,,,,YES,PAID,,1
18803,92fcb03944343af049079543563b4cd8,,,,,,,YES,PAID,,1
18804,92fd16f94d025bb648beb1c708aae282,,,,,,,YES,PAID,,2
18805,92fdaae16aaedcf5f60f07fb3bd96b7b,,,,,,,YES,PAID,,1
18806,92fee78cf802ffaae11965865cb5da10,,,,,,,YES,PAID,,1
18807,92ff2142104d7f000acad57a139a303f,,,,,,,YES,PAID,,1
18808,930c3c7d31055b34af7ce8b0c2eb393d,,,,,,,YES,PAID,,1
18809,930cfec857a2e5691a833d47f1f77838,,,,,,,YES,PAID,,1
18810,930df15affe6ea4ff1bea282a551689a,,,,,,,YES,PAID,,1
18811,930e2ad210ab22d5392433d244f9d6f2,,,,,,,YES,PAID,,1
18812,9310098071350a8adb1b07f707edc2cb,,,,,,,YES,PAID,,1
18813,9313416ac2731f370fe66fbd8de525c0,,,,,,,YES,PAID,,1
18814,93136cf19f546c33643ecd23a6d3e18e,,,,,,,YES,PAID,,1
18815,9314c468f3bba3e54b0cb4ee035725e9,,,,,,,YES,PAID,,1
18816,9314deb2e7e7d7d384f2c34d7c975cef,,,,,,,YES,PAID,,1
18817,9318593a0c4834cdf53a292347d11b52,,,,,,,YES,PAID,,1
18818,931d0b33e6f287f913030c5bdf7e7325,,,,,,,YES,PAID,,1
18819,931ea86eceedd575fbcc52e659893390,,,,,,,YES,PAID,,1
18820,932293877a3667b93a7de9e94c66b337,,,,,,,YES,PAID,,1
18821,9324793d25ea7ec770a033120d4d2254,,,,,,,YES,PAID,,3
18822,93255ea78f65df684ace26d7d7884d80,,,,,,,,PAID,,16
18823,9326f1df337b473dab2c97fa2a81f9eb,,,,,,,YES,PAID,,1
18824,9327cb24f1c7f84b332ecb5f36865974,,,,,,,YES,PAID,,1
18825,932b09e17fc2463a16174f7516ec873c,,,,,,,YES,PAID,,1
18826,932dd8adb7f32ff3571cf8aca35f6d24,,,,,,,YES,PAID,,1
18827,932ec5c9aac6752a67f6c10ea03a50ed,,,,,,,YES,PAID,,1
18828,9331bb0909edec236b057ad83f3839d9,,,,,,,YES,PAID,,1
18829,9333685b8228c41cd121f282a66bd87e,,,,,,,YES,PAID,,1
18830,933381cd9ac0243fe9044a4c5728875e,,,,,,,YES,PAID,,1
18831,9333ab9fad59507a02d975d176bff286,,,,,,,YES,PAID,,1
18832,9335db15305f315f3841a6de90566033,,,,,,,YES,PAID,,1
18833,9338559565b2c9f28e1c036c6886c8cc,,,,,,,YES,PAID,,1
18834,93385b315f458884b386e1a204848bd2,,,,,,,YES,PAID,,1
18835,933afedaced3a94cc83a67c03ca422de,,,,,,,YES,PAID,,1
18836,933cd3394373b1d2929edcaa1974f7a1,,,,,,,,PAID,,1
18837,933fa26225975ef2fae793fb63dec235,,,,,,,YES,PAID,,1
18838,933ffe86ff3728cced850cc283bf6c7e,,,,,,,YES,PAID,,1
18839,9343f371a198ccda2cdc6e05fb641eda,,,,,,,,PAID,,1
18840,9349e9c9d78e48795cd371747feb8a9a,,,,,,,YES,PAID,,1
18841,934a03df96d0ff6ce148e2ad3e261bc6,,,,,,,YES,PAID,,1
18842,934a6e295798bacaf264911594348c47,,,,,,,YES,PAID,,1
18843,934a9cf51ab4d81a68271981a7a235f6,,,,,,,YES,PAID,,1
18844,934dc1168b324ba02729761d1accf077,,,,,,,YES,PAID,,1
18845,935306a5f3c77d220fdab4b2d3acb34b,,,,,,,YES,PAID,,1
18846,9354b0bf5c79f587cade48c2ce6a233c,,,,,,,,PAID,,1
18847,9357351d8013167cecc35fc6dccc9e5c,,,,,,,YES,PAID,,1
18848,9358cb82bde72cbfe870cae241aadd0f,,,,,,,YES,PAID,,1
18849,935c0ec406583ef42a36775823c3b82b,,,,,,,YES,PAID,,1
18850,935d72792aa41f97542b3f63aa01b307,,,,,,,YES,PAID,,1
18851,935fa8d0c32bfb42eab63232d8caa309,,,,,,,YES,PAID,,1
18852,93613aad001febdc2fd16163acf45b34,,,,,,,YES,PAID,,1
18853,93652d865bf15ec57c3520250580fe52,,,,,,,YES,PAID,,1
18854,9367c9c639bc19c4fb254fec1d18d944,,,,,,,YES,PAID,,1
18855,937003d46b9bed5ad78e7b5e8cce2528,,,,,,,YES,PAID,,1
18856,9376ab0d9ac19a9d014c6c5e0bec5b4f,,,,,,,YES,PAID,,1
18857,9377196c1a53c24fefa963f2c2e155de,,,,,,,YES,PAID,,1
18858,9378050499694de1a8d3cba848680ba8,,,,,,,YES,PAID,,1
18859,9379166ad13fd66aacba2a778fc904f6,,,,,,,YES,PAID,,1
18860,937a52d1b88cd5f7a41cdcba30b99e73,,,,,,,YES,PAID,,1
18861,937b6859067c965868fb8601fee4ee1c,,,,,,,YES,PAID,,1
18862,937bb6de9166a91216b24d30b926b09c,,,,,,,YES,PAID,,1
18863,937c6569140a298f4c3ad2a6a289a61a,,,,,,,YES,PAID,,1
18864,937c6ef9dcb9c68aae5b8cbf5b65b7ac,,,,,,,YES,PAID,,1
18865,937d578dc1007835bc2c943b5a55eafa,,,,,,,YES,PAID,,1
18866,93802800dc2714f3a00c9fa38043b172,,,,,,,YES,PAID,,1
